year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14286,,6.0,,6.0,,3.0,2.0,1.0,,,,6.0,2.0,4.0,,,42.0,,42.0,,21.0,14.0,7.0,,,,42.0,14.0,28.0,
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9077,1.0,13.0,,13.0,,7.0,5.0,1.0,,10.0,,3.0,,13.0,11.0,11.0,143.2,,143.2,,77.1,55.1,11.0,,110.2,,33.1,,143.2,121.2
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1186,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,84.3,,84.3,,84.3,,,,,,84.3,,84.3,84.3
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1505,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,132.9,132.9,,132.9,,,132.9,,,,,132.9,,132.9,
2010,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1683,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,59.4,,59.4,,,,59.4,,,,59.4,,59.4,
2010,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6495,,4.0,,4.0,,2.0,2.0,,,1.0,,3.0,2.0,2.0,,,61.6,,61.6,,30.8,30.8,,,15.4,,46.2,30.8,30.8,
2010,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,91865,1.0,10.0,,10.0,,3.0,5.0,2.0,,5.0,1.0,3.0,,10.0,4.0,1.1,10.9,,10.9,,3.3,5.4,2.2,,5.4,1.1,3.3,,10.9,4.4
2010,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6467,1.0,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,,15.5,30.9,,30.9,,15.5,15.5,,,15.5,,15.5,,30.9,
2010,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33701,35.0,79.0,8.0,71.0,3.0,32.0,33.0,5.0,6.0,50.0,10.0,19.0,5.0,74.0,7.0,103.9,234.4,23.7,210.7,8.9,95.0,97.9,14.8,17.8,148.4,29.7,56.4,14.8,219.6,20.8
2010,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4704,1.0,5.0,,5.0,,2.0,3.0,,,,,5.0,,5.0,,21.3,106.3,,106.3,,42.5,63.8,,,,,106.3,,106.3,
2011,1,1.0,Adams,8,Central,Mostly Urban,32.6,6855,1.0,7.0,,7.0,,3.0,3.0,1.0,,4.0,,3.0,2.0,5.0,1.0,14.6,102.1,,102.1,,43.8,43.8,14.6,,58.4,,43.8,29.2,72.9,14.6
2011,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,736,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,135.9,,135.9,,,135.9,,,,,135.9,,135.9,
2011,5,9.0,Brown,8,Central,Mostly Urban,41.1,468,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,213.7,213.7,,213.7,,,,213.7,,,,213.7,,213.7,
2011,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3745,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,26.7,,26.7,,,26.7,,,,,26.7,,26.7,
2011,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,505,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,198.0,198.0,,198.0,,,198.0,,,,,198.0,,198.0,
2011,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1523,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,65.7,65.7,,65.7,,65.7,,,,,,65.7,,65.7,
2011,9,17.0,Cass,8,Central,Mostly Rural,52.1,1530,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,65.4,,65.4,,,65.4,,,,,65.4,,65.4,65.4
2011,10,19.0,Champaign,6,Central,Mostly Urban,12.7,17015,19.0,54.0,,54.0,3.0,26.0,20.0,1.0,3.0,44.0,3.0,7.0,6.0,48.0,8.0,111.7,317.4,,317.4,17.6,152.8,117.5,5.9,17.6,258.6,17.6,41.1,35.3,282.1,47.0
2011,11,21.0,Christian,4,Central,Mostly Urban,43.5,3523,4.0,6.0,,6.0,,,5.0,,,1.0,,5.0,1.0,5.0,,113.5,170.3,,170.3,,,141.9,,,28.4,,141.9,28.4,141.9,
2011,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1752,1.0,3.0,1.0,2.0,,2.0,1.0,,,,1.0,2.0,1.0,2.0,,57.1,171.2,57.1,114.2,,114.2,57.1,,,,57.1,114.2,57.1,114.2,
2011,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4033,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,49.6,,49.6,,24.8,24.8,,,,,49.6,,49.6,
2011,15,29.0,Coles,5,Central,Mostly Urban,24.3,4416,2.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,,45.3,45.3,,45.3,,,45.3,,,22.6,,22.6,,45.3,
2011,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,545843,112.0,324.0,28.0,296.0,44.0,137.0,110.0,5.0,28.0,268.0,50.0,5.0,19.0,305.0,41.0,20.5,59.4,5.1,54.2,8.1,25.1,20.2,0.9,5.1,49.1,9.2,0.9,3.5,55.9,7.5
2011,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1758,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,56.9,56.9,,56.9,,,56.9,,,,,56.9,,56.9,
2011,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,107080,1.0,5.0,2.0,3.0,,4.0,1.0,,,2.0,3.0,,1.0,4.0,5.0,0.9,4.7,1.9,2.8,,3.7,0.9,,,1.9,2.8,,0.9,3.7,4.7
2011,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1899,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,2.0,52.7,52.7,,52.7,52.7,,,,,,,52.7,52.7,,105.3
2011,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3807,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,26.3,52.5,,52.5,,,52.5,,,,,52.5,,52.5,
2011,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2310,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,43.3,,43.3,,,43.3,,,,,43.3,,43.3,
2011,27,53.0,Ford,11,Central,Mostly Urban,41.8,1545,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,1.0,129.4,194.2,,194.2,,64.7,129.4,,,,,194.2,,194.2,64.7
2011,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4209,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,47.5,,47.5,,23.8,23.8,,,,,47.5,,47.5,
2011,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3636,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,55.0,,55.0,,,55.0,,,,,55.0,,55.0,
2011,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6093,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,16.4,,16.4,,,16.4,,,,,16.4,,16.4,16.4
2011,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,867,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,115.3,115.3,,,,,115.3,,,,115.3,,115.3,
2011,37,73.0,Henry,14,Central,Mostly Rural,50.3,5660,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,17.7,35.3,,35.3,,,35.3,,,,,35.3,,35.3,
2011,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3414,1.0,5.0,,5.0,1.0,1.0,3.0,,,,,5.0,2.0,3.0,,29.3,146.5,,146.5,29.3,29.3,87.9,,,,,146.5,58.6,87.9,
2011,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4709,,3.0,,3.0,1.0,1.0,1.0,,,2.0,,1.0,,3.0,,,63.7,,63.7,21.2,21.2,21.2,,,42.5,,21.2,,63.7,
2011,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,1010,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,99.0,99.0,,99.0,,,99.0,,,,,99.0,,99.0,
2011,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3804,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,,52.6,,52.6,,,52.6,,,,,52.6,,52.6,
2011,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2472,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,40.5
2011,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1156,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,173.0,173.0,,173.0,,,173.0,,,,,173.0,,173.0,
2011,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66950,2.0,12.0,1.0,11.0,,5.0,3.0,,3.0,3.0,9.0,,,12.0,2.0,3.0,17.9,1.5,16.4,,7.5,4.5,,4.5,4.5,13.4,,,17.9,3.0
2011,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13040,,12.0,2.0,10.0,1.0,2.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,11.0,4.0,,92.0,15.3,76.7,7.7,15.3,23.0,7.7,30.7,38.3,23.0,30.7,7.7,84.4,30.7
2011,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15705,1.0,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,3.0,6.4,12.7,,12.7,,12.7,,,,,6.4,6.4,6.4,6.4,19.1
2011,48,95.0,Knox,9,Central,Mostly Urban,24.3,5017,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,19.9,19.9,,19.9,,19.9,,,,,,19.9,,19.9,
2011,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,90901,,22.0,1.0,21.0,,8.0,11.0,,3.0,7.0,11.0,4.0,1.0,21.0,1.0,,24.2,1.1,23.1,,8.8,12.1,,3.3,7.7,12.1,4.4,1.1,23.1,1.1
2011,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12248,6.0,15.0,1.0,14.0,,2.0,11.0,,2.0,3.0,2.0,10.0,2.0,13.0,4.0,49.0,122.5,8.2,114.3,,16.3,89.8,,16.3,24.5,16.3,81.6,16.3,106.1,32.7
2011,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1434,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,69.7,69.7,,69.7,,,69.7,,,,,69.7,,69.7,
2011,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4085,,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,1.0,,49.0,,49.0,,,49.0,,,24.5,,24.5,,49.0,24.5
2011,54,107.0,Logan,11,Central,Mostly Urban,39.9,2743,,6.0,,6.0,,1.0,4.0,,,,,6.0,1.0,5.0,5.0,,218.7,,218.7,,36.5,145.8,,,,,218.7,36.5,182.3,182.3
2011,55,109.0,McDonough,9,Central,Mostly Urban,29.5,2246,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,44.5,44.5,,44.5,,44.5,,,,44.5,,,,44.5,
2011,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,40432,,6.0,,6.0,1.0,1.0,4.0,,,1.0,1.0,4.0,1.0,5.0,,,14.8,,14.8,2.5,2.5,9.9,,,2.5,2.5,9.9,2.5,12.4,
2011,57,113.0,McLean,11,Central,Mostly Urban,16.5,16854,,6.0,,6.0,,1.0,3.0,,1.0,3.0,,3.0,,6.0,,,35.6,,35.6,,5.9,17.8,,5.9,17.8,,17.8,,35.6,
2011,58,115.0,Macon,6,Central,Mostly Urban,15.3,11258,26.0,33.0,,33.0,2.0,6.0,21.0,,4.0,29.0,,4.0,1.0,32.0,4.0,230.9,293.1,,293.1,17.8,53.3,186.5,,35.5,257.6,,35.5,8.9,284.2,35.5
2011,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,4986,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,20.1,,20.1,,,20.1,,,,,20.1,,20.1,
2011,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27448,,8.0,1.0,7.0,,2.0,5.0,1.0,,5.0,,3.0,1.0,7.0,3.0,,29.1,3.6,25.5,,7.3,18.2,3.6,,18.2,,10.9,3.6,25.5,10.9
2011,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4133,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,48.4,,48.4,,,48.4,,,,,48.4,,48.4,24.2
2011,62,123.0,Marshall,10,Central,Completely Rural,100.0,1314,,4.0,,4.0,,,4.0,,,,1.0,3.0,,4.0,,,304.4,,304.4,,,304.4,,,,76.1,228.3,,304.4,
2011,63,125.0,Mason,8,Central,Mostly Rural,77.5,1546,2.0,4.0,,4.0,,1.0,2.0,1.0,,,,4.0,,4.0,,129.4,258.7,,258.7,,64.7,129.4,64.7,,,,258.7,,258.7,
2011,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1564,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,127.9,,127.9,,,127.9,,,,,127.9,,127.9,63.9
2011,65,129.0,Menard,8,Central,Mostly Rural,75.7,1441,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,69.4,,69.4,,69.4,,,,,,69.4,,69.4,
2011,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1756,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,56.9,,56.9,,,56.9,,,,,56.9,,56.9,
2011,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2897,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,34.5,34.5,,34.5,,,34.5,,,,,34.5,34.5,,
2011,69,137.0,Morgan,7,Central,Mostly Urban,36.2,3504,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,28.5,,28.5,,,28.5,,,28.5,,,,28.5,28.5
2011,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6357,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,31.5,31.5,,31.5,,15.7,15.7,,,,,31.5,,31.5,15.7
2011,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19767,4.0,47.0,1.0,46.0,2.0,12.0,27.0,1.0,3.0,44.0,,3.0,1.0,46.0,21.0,20.2,237.8,5.1,232.7,10.1,60.7,136.6,5.1,15.2,222.6,,15.2,5.1,232.7,106.2
2011,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2110,3.0,4.0,,4.0,,2.0,2.0,,,2.0,,2.0,2.0,2.0,2.0,142.2,189.6,,189.6,,94.8,94.8,,,94.8,,94.8,94.8,94.8,94.8
2011,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1575,4.0,5.0,,5.0,,,5.0,,,,,5.0,,5.0,,254.0,317.5,,317.5,,,317.5,,,,,317.5,,317.5,
2011,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14600,7.0,22.0,3.0,19.0,1.0,7.0,13.0,,1.0,10.0,4.0,8.0,1.0,21.0,3.0,47.9,150.7,20.5,130.1,6.8,47.9,89.0,,6.8,68.5,27.4,54.8,6.8,143.8,20.5
2011,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,31000,,10.0,2.0,8.0,,9.0,,,,10.0,,,,10.0,2.0,,32.3,6.5,25.8,,29.0,,,,32.3,,,,32.3,6.5
2011,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2601,,3.0,1.0,2.0,,,,3.0,,,,3.0,,3.0,,,115.3,38.4,76.9,,,,115.3,,,,115.3,,115.3,
2011,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21270,6.0,18.0,2.0,16.0,,5.0,11.0,,1.0,15.0,,3.0,2.0,16.0,6.0,28.2,84.6,9.4,75.2,,23.5,51.7,,4.7,70.5,,14.1,9.4,75.2,28.2
2011,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,758,1.0,4.0,,4.0,,,3.0,,,,,4.0,1.0,3.0,,131.9,527.7,,527.7,,,395.8,,,,,527.7,131.9,395.8,
2011,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2371,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,42.2,84.4,,84.4,,,84.4,,,,,84.4,,84.4,
2011,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4972,7.0,10.0,,10.0,,4.0,6.0,,,7.0,1.0,2.0,,10.0,3.0,140.8,201.1,,201.1,,80.5,120.7,,,140.8,20.1,40.2,,201.1,60.3
2011,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14228,1.0,5.0,,5.0,1.0,3.0,1.0,,,,,5.0,2.0,3.0,1.0,7.0,35.1,,35.1,7.0,21.1,7.0,,,,,35.1,14.1,21.1,7.0
2011,91,181.0,Union,1,Southern,Mostly Rural,65.9,1673,,2.0,1.0,1.0,,,1.0,1.0,,,,2.0,,2.0,,,119.5,59.8,59.8,,,59.8,59.8,,,,119.5,,119.5,
2011,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9046,3.0,12.0,,12.0,,5.0,7.0,,,9.0,,3.0,,12.0,8.0,33.2,132.7,,132.7,,55.3,77.4,,,99.5,,33.2,,132.7,88.4
2011,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1178,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,84.9,84.9,,84.9,,,84.9,,,,,84.9,,84.9,84.9
2011,94,187.0,Warren,9,Central,Mostly Urban,45.5,1801,2.0,2.0,,2.0,,,1.0,,1.0,,,2.0,,2.0,,111.0,111.0,,111.0,,,55.5,,55.5,,,111.0,,111.0,
2011,97,193.0,White,2,Southern,Mostly Rural,62.0,1333,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,75.0,75.0,,,75.0,,,,,,75.0,,75.0,
2011,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6386,,3.0,,3.0,,1.0,1.0,,,,,3.0,,3.0,,,47.0,,47.0,,15.7,15.7,,,,,47.0,,47.0,
2011,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,91755,1.0,8.0,,8.0,,2.0,5.0,1.0,,5.0,2.0,1.0,,8.0,1.0,1.1,8.7,,8.7,,2.2,5.4,1.1,,5.4,2.2,1.1,,8.7,1.1
2011,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6442,1.0,2.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,15.5,31.0,15.5,15.5,,15.5,,15.5,,15.5,,15.5,,31.0,31.0
2011,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33154,28.0,76.0,8.0,68.0,2.0,37.0,20.0,3.0,13.0,56.0,9.0,10.0,5.0,71.0,10.0,84.5,229.2,24.1,205.1,6.0,111.6,60.3,9.0,39.2,168.9,27.1,30.2,15.1,214.2,30.2
2011,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4644,,4.0,,4.0,,1.0,2.0,,,,,4.0,,4.0,2.0,,86.1,,86.1,,21.5,43.1,,,,,86.1,,86.1,43.1
2012,1,1.0,Adams,8,Central,Mostly Urban,32.6,6835,,4.0,,4.0,,1.0,1.0,,,3.0,,1.0,,4.0,4.0,,58.5,,58.5,,14.6,14.6,,,43.9,,14.6,,58.5,58.5
2012,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1632,1.0,3.0,,3.0,,,2.0,1.0,,2.0,,1.0,,3.0,,61.3,183.8,,183.8,,,122.5,61.3,,122.5,,61.3,,183.8,
2012,5,9.0,Brown,8,Central,Mostly Urban,41.1,458,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,218.3,,218.3,,,218.3,,,,,218.3,,218.3,
2012,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3659,,2.0,,2.0,,,1.0,,1.0,,1.0,1.0,,2.0,,,54.7,,54.7,,,27.3,,27.3,,27.3,27.3,,54.7,
2012,9,17.0,Cass,8,Central,Mostly Rural,52.1,1504,,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,,,133.0,,133.0,,,133.0,,,66.5,,66.5,,133.0,
2012,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16921,10.0,23.0,1.0,22.0,3.0,4.0,12.0,1.0,2.0,18.0,,4.0,5.0,18.0,2.0,59.1,135.9,5.9,130.0,17.7,23.6,70.9,5.9,11.8,106.4,,23.6,29.5,106.4,11.8
2012,11,21.0,Christian,4,Central,Mostly Urban,43.5,3472,2.0,8.0,,8.0,,2.0,6.0,,,,1.0,7.0,1.0,7.0,2.0,57.6,230.4,,230.4,,57.6,172.8,,,,28.8,201.6,28.8,201.6,57.6
2012,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1768,2.0,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,113.1,169.7,,169.7,,56.6,113.1,,,,,169.7,,169.7,
2012,13,25.0,Clay,4,Southern,Mostly Rural,64.7,1401,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,71.4,71.4,,,,,71.4,,,,71.4,,71.4,
2012,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,3940,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,25.4,,25.4,,,25.4,,,,,25.4,,25.4,
2012,15,29.0,Coles,5,Central,Mostly Urban,24.3,4300,3.0,4.0,,4.0,,1.0,2.0,1.0,,1.0,1.0,2.0,,4.0,,69.8,93.0,,93.0,,23.3,46.5,23.3,,23.3,23.3,46.5,,93.0,
2012,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,536914,136.0,301.0,17.0,284.0,36.0,119.0,86.0,1.0,56.0,242.0,54.0,5.0,9.0,292.0,48.0,25.3,56.1,3.2,52.9,6.7,22.2,16.0,0.2,10.4,45.1,10.1,0.9,1.7,54.4,8.9
2012,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,1151,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,86.9,86.9,,86.9,86.9,,,,,,,86.9,,86.9,
2012,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,10308,1.0,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,9.7,9.7,,9.7,,9.7,,,,9.7,,,,9.7,
2012,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1733,2.0,3.0,,3.0,,,2.0,,,,,3.0,,3.0,,115.4,173.1,,173.1,,,115.4,,,,,173.1,,173.1,
2012,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,105626,1.0,5.0,1.0,4.0,,4.0,,,,3.0,2.0,,1.0,4.0,,0.9,4.7,0.9,3.8,,3.8,,,,2.8,1.9,,0.9,3.8,
2012,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1854,3.0,3.0,,3.0,,1.0,1.0,1.0,,,,3.0,,3.0,1.0,161.8,161.8,,161.8,,53.9,53.9,53.9,,,,161.8,,161.8,53.9
2012,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3760,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,26.6,53.2,,53.2,,26.6,26.6,,,,,53.2,,53.2,
2012,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2265,,2.0,1.0,1.0,,1.0,1.0,,,,,2.0,,2.0,,,88.3,44.2,44.2,,44.2,44.2,,,,,88.3,,88.3,
2012,27,53.0,Ford,11,Central,Mostly Urban,41.8,1609,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,2.0,,62.2,,62.2,,,,62.2,,,,62.2,,62.2,124.3
2012,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4206,,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,,,47.6,,47.6,,,47.6,,,,,47.6,23.8,23.8,
2012,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6141,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,16.3,16.3,,16.3,,,16.3,,,,,16.3,,16.3,
2012,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,876,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,114.2,,114.2,,,114.2,,,,,114.2,,114.2,
2012,36,71.0,Henderson,9,Central,Mostly Rural,99.7,710,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,140.8,140.8,,140.8,,,140.8,,,,,140.8,,140.8,
2012,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3251,1.0,4.0,,4.0,,2.0,2.0,,,1.0,1.0,2.0,,4.0,1.0,30.8,123.0,,123.0,,61.5,61.5,,,30.8,30.8,61.5,,123.0,30.8
2012,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4706,,2.0,,2.0,,2.0,,,,1.0,,1.0,1.0,1.0,,,42.5,,42.5,,42.5,,,,21.2,,21.2,21.2,21.2,
2012,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,3782,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,26.4
2012,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2445,1.0,3.0,,3.0,,,3.0,,,,,3.0,1.0,2.0,,40.9,122.7,,122.7,,,122.7,,,,,122.7,40.9,81.8,
2012,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2175,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,92.0,92.0,,92.0,,,92.0,,,,,92.0,,92.0,
2012,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1145,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,87.3
2012,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66953,,7.0,3.0,4.0,,6.0,1.0,,,1.0,3.0,3.0,1.0,6.0,,,10.5,4.5,6.0,,9.0,1.5,,,1.5,4.5,4.5,1.5,9.0,
2012,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12875,,5.0,,5.0,,1.0,3.0,,1.0,3.0,2.0,,1.0,4.0,8.0,,38.8,,38.8,,7.8,23.3,,7.8,23.3,15.5,,7.8,31.1,62.1
2012,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15970,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,6.3
2012,48,95.0,Knox,9,Central,Mostly Urban,24.3,4917,4.0,4.0,,4.0,,,4.0,,,3.0,,1.0,2.0,2.0,,81.4,81.4,,81.4,,,81.4,,,61.0,,20.3,40.7,40.7,
2012,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,89475,,8.0,,8.0,,2.0,4.0,,2.0,3.0,4.0,1.0,1.0,7.0,4.0,,8.9,,8.9,,2.2,4.5,,2.2,3.4,4.5,1.1,1.1,7.8,4.5
2012,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12180,11.0,15.0,,15.0,,5.0,10.0,,,4.0,2.0,9.0,2.0,13.0,2.0,90.3,123.2,,123.2,,41.1,82.1,,,32.8,16.4,73.9,16.4,106.7,16.4
2012,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4045,,4.0,,4.0,,,4.0,,,1.0,1.0,2.0,,4.0,,,98.9,,98.9,,,98.9,,,24.7,24.7,49.4,,98.9,
