year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,new_court,offense_type_drug,offense_type_other,offense_type_person,offense_type_property,offense_type_sex,offense_type_violent,sex_female,sex_male,technical_violation_other,new_court_rate,offense_type_drug_rate,offense_type_other_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_violent_rate,sex_female_rate,sex_male_rate,technical_violation_other_rate
1998,63,125.0,Mason,8,Central,Mostly Rural,77.5,19989.0,27.0,6.0,1.0,8.0,11.0,1.0,9.0,,27.0,10.0,135.1,30.0,5.0,40.0,55.0,5.0,45.0,,135.1,50.0
1998,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18746.0,26.0,5.0,3.0,7.0,9.0,2.0,9.0,1.0,25.0,6.0,138.7,26.7,16.0,37.3,48.0,10.7,48.0,5.3,133.4,32.0
1998,65,129.0,Menard,8,Central,Mostly Rural,75.7,15364.0,9.0,1.0,,2.0,6.0,,2.0,1.0,8.0,,58.6,6.5,,13.0,39.1,,13.0,6.5,52.1,
1998,66,131.0,Mercer,14,Central,Mostly Rural,77.8,20997.0,16.0,4.0,1.0,5.0,5.0,1.0,6.0,1.0,15.0,2.0,76.2,19.1,4.8,23.8,23.8,4.8,28.6,4.8,71.4,9.5
1998,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,33374.0,16.0,2.0,1.0,1.0,12.0,,1.0,2.0,14.0,2.0,47.9,6.0,3.0,3.0,36.0,,3.0,6.0,41.9,6.0
1998,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,38052.0,36.0,6.0,,2.0,23.0,5.0,7.0,3.0,33.0,10.0,94.6,15.8,,5.3,60.4,13.1,18.4,7.9,86.7,26.3
1998,69,137.0,Morgan,7,Central,Mostly Urban,36.2,44574.0,52.0,6.0,4.0,17.0,22.0,3.0,20.0,12.0,40.0,5.0,116.7,13.5,9.0,38.1,49.4,6.7,44.9,26.9,89.7,11.2
1998,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17639.0,27.0,3.0,6.0,4.0,13.0,1.0,5.0,4.0,23.0,1.0,153.1,17.0,34.0,22.7,73.7,5.7,28.3,22.7,130.4,5.7
1998,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,63416.0,34.0,6.0,1.0,4.0,21.0,2.0,6.0,3.0,31.0,3.0,53.6,9.5,1.6,6.3,33.1,3.2,9.5,4.7,48.9,4.7
1998,72,143.0,Peoria,10,Central,Mostly Urban,14.6,228351.0,256.0,40.0,8.0,80.0,98.0,30.0,100.0,37.0,219.0,50.0,112.1,17.5,3.5,35.0,42.9,13.1,43.8,16.2,95.9,21.9
1998,73,145.0,Perry,20,Southern,Mostly Urban,43.6,26153.0,29.0,4.0,1.0,6.0,16.0,2.0,8.0,1.0,28.0,5.0,110.9,15.3,3.8,22.9,61.2,7.6,30.6,3.8,107.1,19.1
1998,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20077.0,7.0,,,1.0,3.0,3.0,4.0,1.0,6.0,3.0,34.9,,,5.0,14.9,14.9,19.9,5.0,29.9,14.9
1998,75,149.0,Pike,8,Central,Mostly Rural,72.3,21632.0,21.0,3.0,,4.0,11.0,3.0,7.0,,21.0,4.0,97.1,13.9,,18.5,50.9,13.9,32.4,,97.1,18.5
1998,76,151.0,Pope,1,Southern,Completely Rural,100.0,5237.0,10.0,1.0,,1.0,5.0,3.0,4.0,1.0,9.0,,190.9,19.1,,19.1,95.5,57.3,76.4,19.1,171.9,
1998,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9370.0,13.0,,,6.0,5.0,2.0,8.0,,13.0,6.0,138.7,,,64.0,53.4,21.3,85.4,,138.7,64.0
1998,78,155.0,Putnam,10,Central,Completely Rural,100.0,7406.0,1.0,,,,1.0,,,,1.0,,13.5,,,,13.5,,,,13.5,
1998,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,40922.0,44.0,4.0,4.0,6.0,25.0,5.0,11.0,4.0,40.0,6.0,107.5,9.8,9.8,14.7,61.1,12.2,26.9,9.8,97.7,14.7
1998,80,159.0,Richland,2,Southern,Mostly Urban,43.5,20242.0,14.0,3.0,,2.0,7.0,2.0,4.0,1.0,13.0,3.0,69.2,14.8,,9.9,34.6,9.9,19.8,4.9,64.2,14.8
1998,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,184233.0,305.0,72.0,13.0,57.0,148.0,15.0,72.0,40.0,265.0,28.0,165.6,39.1,7.1,30.9,80.3,8.1,39.1,21.7,143.8,15.2
1998,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,326766.0,252.0,26.0,8.0,84.0,122.0,12.0,95.0,19.0,233.0,49.0,77.1,8.0,2.4,25.7,37.3,3.7,29.1,5.8,71.3,15.0
1998,83,165.0,Saline,1,Southern,Mostly Urban,43.7,32960.0,39.0,8.0,1.0,10.0,17.0,3.0,12.0,4.0,35.0,4.0,118.3,24.3,3.0,30.3,51.6,9.1,36.4,12.1,106.2,12.1
1998,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,234556.0,287.0,63.0,5.0,79.0,110.0,30.0,107.0,21.0,266.0,75.0,122.4,26.9,2.1,33.7,46.9,12.8,45.6,9.0,113.4,32.0
1998,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8921.0,3.0,1.0,,1.0,,1.0,2.0,1.0,2.0,,33.6,11.2,,11.2,,11.2,22.4,11.2,22.4,
1998,86,171.0,Scott,7,Central,Completely Rural,100.0,6866.0,2.0,,,,2.0,,,,2.0,,29.1,,,,29.1,,,,29.1,
1998,87,173.0,Shelby,4,Central,Mostly Rural,77.7,28624.0,26.0,,1.0,3.0,19.0,3.0,6.0,4.0,22.0,2.0,90.8,,3.5,10.5,66.4,10.5,21.0,14.0,76.9,7.0
1998,88,175.0,Stark,10,Central,Completely Rural,100.0,7939.0,2.0,,,,1.0,1.0,,,2.0,,25.2,,,,12.6,12.6,,,25.2,
1998,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,61037.0,142.0,28.0,10.0,24.0,77.0,3.0,27.0,24.0,118.0,15.0,232.6,45.9,16.4,39.3,126.2,4.9,44.2,39.3,193.3,24.6
1998,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,158384.0,144.0,7.0,6.0,34.0,77.0,20.0,53.0,11.0,133.0,18.0,90.9,4.4,3.8,21.5,48.6,12.6,33.5,6.9,84.0,11.4
1998,91,181.0,Union,1,Southern,Mostly Rural,65.9,22270.0,9.0,,2.0,1.0,5.0,1.0,2.0,1.0,8.0,7.0,40.4,,9.0,4.5,22.5,4.5,9.0,4.5,35.9,31.4
1998,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,105290.0,107.0,30.0,3.0,14.0,50.0,10.0,23.0,16.0,91.0,21.0,101.6,28.5,2.8,13.3,47.5,9.5,21.8,15.2,86.4,19.9
1998,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,15948.0,11.0,4.0,1.0,2.0,4.0,,2.0,2.0,9.0,1.0,69.0,25.1,6.3,12.5,25.1,,12.5,12.5,56.4,6.3
1998,94,187.0,Warren,9,Central,Mostly Urban,45.5,23179.0,24.0,2.0,5.0,4.0,11.0,2.0,6.0,3.0,21.0,1.0,103.5,8.6,21.6,17.3,47.5,8.6,25.9,12.9,90.6,4.3
1998,95,189.0,Washington,20,Southern,Mostly Rural,73.6,18911.0,14.0,4.0,3.0,2.0,5.0,,2.0,1.0,13.0,,74.0,21.2,15.9,10.6,26.4,,10.6,5.3,68.7,
1998,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,20965.0,25.0,5.0,6.0,1.0,13.0,,1.0,4.0,21.0,3.0,119.2,23.8,28.6,4.8,62.0,,4.8,19.1,100.2,14.3
1998,97,193.0,White,2,Southern,Mostly Rural,62.0,18665.0,23.0,5.0,2.0,1.0,12.0,3.0,4.0,,23.0,2.0,123.2,26.8,10.7,5.4,64.3,16.1,21.4,,123.2,10.7
1998,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,75289.0,157.0,27.0,10.0,25.0,89.0,6.0,31.0,28.0,129.0,14.0,208.5,35.9,13.3,33.2,118.2,8.0,41.2,37.2,171.3,18.6
1998,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,600742.0,507.0,154.0,9.0,124.0,205.0,15.0,137.0,41.0,466.0,25.0,84.4,25.6,1.5,20.6,34.1,2.5,22.8,6.8,77.6,4.2
1998,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,74806.0,39.0,1.0,3.0,13.0,17.0,5.0,17.0,,39.0,9.0,52.1,1.3,4.0,17.4,22.7,6.7,22.7,,52.1,12.0
1998,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,344209.0,477.0,88.0,26.0,164.0,172.0,27.0,189.0,53.0,424.0,74.0,138.6,25.6,7.6,47.6,50.0,7.8,54.9,15.4,123.2,21.5
1998,102,203.0,Woodford,11,Central,Mostly Rural,54.9,44178.0,14.0,2.0,1.0,7.0,3.0,1.0,8.0,,14.0,5.0,31.7,4.5,2.3,15.8,6.8,2.3,18.1,,31.7,11.3
1999,1,1.0,Adams,8,Central,Mostly Urban,32.6,84543.0,158.0,59.0,10.0,35.0,48.0,6.0,40.0,26.0,132.0,34.0,186.9,69.8,11.8,41.4,56.8,7.1,47.3,30.8,156.1,40.2
1999,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11976.0,27.0,2.0,5.0,6.0,13.0,1.0,7.0,1.0,26.0,5.0,225.5,16.7,41.8,50.1,108.6,8.4,58.5,8.4,217.1,41.8
1999,3,5.0,Bond,3,Southern,Mostly Rural,60.7,21150.0,12.0,,1.0,3.0,8.0,,3.0,3.0,9.0,2.0,56.7,,4.7,14.2,37.8,,14.2,14.2,42.6,9.5
1999,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,52325.0,61.0,17.0,4.0,11.0,25.0,4.0,15.0,3.0,58.0,3.0,116.6,32.5,7.6,21.0,47.8,7.6,28.7,5.7,110.8,5.7
1999,5,9.0,Brown,8,Central,Mostly Urban,41.1,8099.0,3.0,,,2.0,,1.0,3.0,,3.0,,37.0,,,24.7,,12.3,37.0,,37.0,
1999,6,11.0,Bureau,13,Central,Mostly Rural,57.4,43769.0,33.0,13.0,2.0,2.0,15.0,1.0,3.0,3.0,30.0,3.0,75.4,29.7,4.6,4.6,34.3,2.3,6.9,6.9,68.5,6.9
1999,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,6190.0,3.0,1.0,,1.0,1.0,,1.0,,3.0,2.0,48.5,16.2,,16.2,16.2,,16.2,,48.5,32.3
1999,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,20640.0,16.0,5.0,2.0,3.0,4.0,2.0,4.0,,16.0,3.0,77.5,24.2,9.7,14.5,19.4,9.7,19.4,,77.5,14.5
1999,9,17.0,Cass,8,Central,Mostly Rural,52.1,17011.0,22.0,2.0,1.0,3.0,13.0,3.0,6.0,,22.0,4.0,129.3,11.8,5.9,17.6,76.4,17.6,35.3,,129.3,23.5
1999,10,19.0,Champaign,6,Central,Mostly Urban,12.7,214631.0,475.0,177.0,26.0,111.0,143.0,18.0,125.0,35.0,440.0,64.0,221.3,82.5,12.1,51.7,66.6,8.4,58.2,16.3,205.0,29.8
1999,11,21.0,Christian,4,Central,Mostly Urban,43.5,43476.0,68.0,4.0,6.0,9.0,48.0,1.0,10.0,3.0,65.0,6.0,156.4,9.2,13.8,20.7,110.4,2.3,23.0,6.9,149.5,13.8
1999,12,23.0,Clark,5,Southern,Mostly Rural,59.5,21004.0,21.0,3.0,4.0,1.0,10.0,3.0,4.0,1.0,20.0,1.0,100.0,14.3,19.0,4.8,47.6,14.3,19.0,4.8,95.2,4.8
1999,13,25.0,Clay,4,Southern,Mostly Rural,64.7,17839.0,21.0,6.0,1.0,4.0,7.0,3.0,6.0,1.0,20.0,4.0,117.7,33.6,5.6,22.4,39.2,16.8,33.6,5.6,112.1,22.4
1999,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,43921.0,38.0,4.0,3.0,3.0,24.0,4.0,7.0,5.0,33.0,4.0,86.5,9.1,6.8,6.8,54.6,9.1,15.9,11.4,75.1,9.1
1999,15,29.0,Coles,5,Central,Mostly Urban,24.3,63432.0,90.0,17.0,10.0,28.0,28.0,7.0,34.0,7.0,83.0,12.0,141.9,26.8,15.8,44.1,44.1,11.0,53.6,11.0,130.8,18.9
1999,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,6687237.0,15156.0,7604.0,166.0,3426.0,3534.0,426.0,3718.0,1574.0,13582.0,1155.0,226.6,113.7,2.5,51.2,52.8,6.4,55.6,23.5,203.1,17.3
1999,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,25088.0,13.0,1.0,1.0,2.0,7.0,2.0,4.0,5.0,8.0,5.0,51.8,4.0,4.0,8.0,27.9,8.0,15.9,19.9,31.9,19.9
1999,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,13974.0,3.0,1.0,1.0,,1.0,,,,3.0,1.0,21.5,7.2,7.2,,7.2,,,,21.5,7.2
1999,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,107221.0,72.0,14.0,6.0,14.0,35.0,3.0,17.0,5.0,67.0,9.0,67.2,13.1,5.6,13.1,32.6,2.8,15.9,4.7,62.5,8.4
1999,20,39.0,De Witt,6,Central,Mostly Urban,48.8,20651.0,28.0,4.0,1.0,8.0,12.0,3.0,10.0,3.0,25.0,2.0,135.6,19.4,4.8,38.7,58.1,14.5,48.4,14.5,121.1,9.7
1999,21,41.0,Douglas,6,Central,Mostly Rural,61.6,24944.0,21.0,3.0,,4.0,12.0,2.0,6.0,1.0,20.0,2.0,84.2,12.0,,16.0,48.1,8.0,24.1,4.0,80.2,8.0
1999,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,1126132.0,649.0,118.0,64.0,86.0,344.0,37.0,114.0,77.0,572.0,46.0,57.6,10.5,5.7,7.6,30.5,3.3,10.1,6.8,50.8,4.1
1999,23,45.0,Edgar,5,Central,Mostly Rural,51.8,24283.0,20.0,5.0,1.0,4.0,8.0,2.0,6.0,1.0,19.0,7.0,82.4,20.6,4.1,16.5,32.9,8.2,24.7,4.1,78.2,28.8
1999,24,47.0,Edwards,2,Southern,Completely Rural,100.0,8465.0,3.0,,,,3.0,,,,3.0,,35.4,,,,35.4,,,,35.4,
1999,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,43433.0,39.0,17.0,4.0,7.0,8.0,3.0,10.0,2.0,37.0,4.0,89.8,39.1,9.2,16.1,18.4,6.9,23.0,4.6,85.2,9.2
1999,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,26696.0,16.0,1.0,4.0,4.0,7.0,,4.0,,16.0,2.0,59.9,3.7,15.0,15.0,26.2,,15.0,,59.9,7.5
1999,27,53.0,Ford,11,Central,Mostly Urban,41.8,17746.0,15.0,1.0,1.0,4.0,8.0,1.0,5.0,1.0,14.0,1.0,84.5,5.6,5.6,22.5,45.1,5.6,28.2,5.6,78.9,5.6
1999,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,47627.0,28.0,3.0,2.0,5.0,17.0,1.0,6.0,2.0,26.0,12.0,58.8,6.3,4.2,10.5,35.7,2.1,12.6,4.2,54.6,25.2
1999,29,57.0,Fulton,9,Central,Mostly Rural,60.0,46462.0,28.0,7.0,2.0,4.0,11.0,4.0,8.0,1.0,27.0,8.0,60.3,15.1,4.3,8.6,23.7,8.6,17.2,2.2,58.1,17.2
1999,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7819.0,9.0,1.0,,,8.0,,,2.0,7.0,2.0,115.1,12.8,,,102.3,,,25.6,89.5,25.6
1999,31,61.0,Greene,7,Central,Mostly Rural,70.8,18406.0,9.0,,1.0,3.0,5.0,,3.0,,9.0,2.0,48.9,,5.4,16.3,27.2,,16.3,,48.9,10.9
1999,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,46446.0,32.0,1.0,4.0,11.0,16.0,,11.0,2.0,30.0,,68.9,2.2,8.6,23.7,34.4,,23.7,4.3,64.6,
1999,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,10637.0,3.0,,,,2.0,1.0,1.0,,3.0,,28.2,,,,18.8,9.4,9.4,,28.2,
1999,34,67.0,Hancock,9,Central,Mostly Rural,71.0,24971.0,21.0,1.0,,5.0,14.0,1.0,6.0,,21.0,,84.1,4.0,,20.0,56.1,4.0,24.0,,84.1,
1999,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5742.0,10.0,,,5.0,2.0,3.0,8.0,,10.0,1.0,174.2,,,87.1,34.8,52.2,139.3,,174.2,17.4
1999,36,71.0,Henderson,9,Central,Mostly Rural,99.7,10003.0,7.0,,2.0,2.0,3.0,,2.0,,7.0,1.0,70.0,,20.0,20.0,30.0,,20.0,,70.0,10.0
1999,37,73.0,Henry,14,Central,Mostly Rural,50.3,63207.0,99.0,26.0,14.0,15.0,33.0,11.0,26.0,9.0,90.0,3.0,156.6,41.1,22.1,23.7,52.2,17.4,41.1,14.2,142.4,4.7
1999,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,38923.0,33.0,7.0,2.0,2.0,17.0,5.0,7.0,3.0,30.0,11.0,84.8,18.0,5.1,5.1,43.7,12.8,18.0,7.7,77.1,28.3
1999,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,70883.0,51.0,3.0,2.0,20.0,18.0,8.0,27.0,6.0,45.0,23.0,71.9,4.2,2.8,28.2,25.4,11.3,38.1,8.5,63.5,32.4
1999,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,12761.0,13.0,1.0,2.0,2.0,4.0,4.0,6.0,1.0,12.0,1.0,101.9,7.8,15.7,15.7,31.3,31.3,47.0,7.8,94.0,7.8
1999,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,49192.0,67.0,17.0,5.0,18.0,20.0,7.0,25.0,9.0,58.0,14.0,136.2,34.6,10.2,36.6,40.7,14.2,50.8,18.3,117.9,28.5
1999,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,26852.0,21.0,3.0,,5.0,12.0,1.0,6.0,,21.0,1.0,78.2,11.2,,18.6,44.7,3.7,22.3,,78.2,3.7
1999,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,27132.0,10.0,1.0,1.0,3.0,3.0,2.0,5.0,,10.0,1.0,36.9,3.7,3.7,11.1,11.1,7.4,18.4,,36.9,3.7
1999,44,87.0,Johnson,1,Southern,Completely Rural,100.0,14994.0,30.0,3.0,9.0,6.0,12.0,,6.0,2.0,28.0,9.0,200.1,20.0,60.0,40.0,80.0,,40.0,13.3,186.7,60.0
1999,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,510300.0,563.0,196.0,24.0,180.0,139.0,24.0,200.0,43.0,520.0,74.0,110.3,38.4,4.7,35.3,27.2,4.7,39.2,8.4,101.9,14.5
1999,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,130388.0,199.0,74.0,3.0,42.0,69.0,11.0,52.0,21.0,178.0,16.0,152.6,56.8,2.3,32.2,52.9,8.4,39.9,16.1,136.5,12.3
1999,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,67641.0,72.0,20.0,4.0,16.0,28.0,4.0,20.0,2.0,70.0,6.0,106.4,29.6,5.9,23.7,41.4,5.9,29.6,3.0,103.5,8.9
1999,48,95.0,Knox,9,Central,Mostly Urban,24.3,67741.0,59.0,14.0,2.0,10.0,29.0,4.0,14.0,5.0,54.0,16.0,87.1,20.7,3.0,14.8,42.8,5.9,20.7,7.4,79.7,23.6
1999,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,809374.0,826.0,229.0,55.0,204.0,292.0,46.0,243.0,88.0,738.0,81.0,102.1,28.3,6.8,25.2,36.1,5.7,30.0,10.9,91.2,10.0
1999,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,138118.0,137.0,57.0,5.0,16.0,49.0,10.0,25.0,13.0,124.0,26.0,99.2,41.3,3.6,11.6,35.5,7.2,18.1,9.4,89.8,18.8
1999,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,18872.0,18.0,1.0,3.0,5.0,5.0,4.0,8.0,,18.0,2.0,95.4,5.3,15.9,26.5,26.5,21.2,42.4,,95.4,10.6
1999,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,44351.0,44.0,13.0,7.0,2.0,18.0,4.0,6.0,3.0,41.0,19.0,99.2,29.3,15.8,4.5,40.6,9.0,13.5,6.8,92.4,42.8
1999,53,105.0,Livingston,11,Central,Mostly Urban,40.8,49179.0,51.0,10.0,4.0,5.0,29.0,3.0,8.0,6.0,45.0,7.0,103.7,20.3,8.1,10.2,59.0,6.1,16.3,12.2,91.5,14.2
1999,54,107.0,Logan,11,Central,Mostly Urban,39.9,37747.0,46.0,5.0,3.0,10.0,24.0,4.0,13.0,1.0,45.0,5.0,121.9,13.2,7.9,26.5,63.6,10.6,34.4,2.6,119.2,13.2
1999,55,109.0,McDonough,9,Central,Mostly Urban,29.5,38734.0,20.0,,2.0,4.0,11.0,3.0,7.0,,20.0,5.0,51.6,,5.2,10.3,28.4,7.7,18.1,,51.6,12.9
1999,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,328632.0,127.0,26.0,12.0,29.0,53.0,7.0,35.0,10.0,117.0,12.0,38.6,7.9,3.7,8.8,16.1,2.1,10.7,3.0,35.6,3.7
1999,57,113.0,McLean,11,Central,Mostly Urban,16.5,182451.0,335.0,108.0,25.0,81.0,107.0,14.0,94.0,44.0,291.0,55.0,183.6,59.2,13.7,44.4,58.6,7.7,51.5,24.1,159.5,30.1
1999,58,115.0,Macon,6,Central,Mostly Urban,15.3,142094.0,504.0,75.0,33.0,127.0,251.0,18.0,135.0,77.0,427.0,73.0,354.7,52.8,23.2,89.4,176.6,12.7,95.0,54.2,300.5,51.4
1999,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,60363.0,39.0,8.0,1.0,4.0,21.0,5.0,9.0,2.0,37.0,11.0,64.6,13.3,1.7,6.6,34.8,8.3,14.9,3.3,61.3,18.2
1999,60,119.0,Madison,3,Southern,Mostly Urban,13.3,319747.0,295.0,63.0,13.0,97.0,106.0,16.0,112.0,16.0,279.0,77.0,92.3,19.7,4.1,30.3,33.2,5.0,35.0,5.0,87.3,24.1
1999,61,121.0,Marion,4,Southern,Mostly Urban,45.1,51659.0,107.0,32.0,3.0,18.0,49.0,5.0,21.0,9.0,98.0,14.0,207.1,61.9,5.8,34.8,94.9,9.7,40.7,17.4,189.7,27.1
1999,62,123.0,Marshall,10,Central,Completely Rural,100.0,16093.0,4.0,,,,1.0,3.0,3.0,,4.0,1.0,24.9,,,,6.2,18.6,18.6,,24.9,6.2
1999,63,125.0,Mason,8,Central,Mostly Rural,77.5,19797.0,21.0,,4.0,5.0,12.0,,5.0,2.0,19.0,4.0,106.1,,20.2,25.3,60.6,,25.3,10.1,96.0,20.2
1999,64,127.0,Massac,1,Southern,Mostly Rural,50.5,18572.0,19.0,1.0,2.0,3.0,11.0,2.0,5.0,,19.0,1.0,102.3,5.4,10.8,16.2,59.2,10.8,26.9,,102.3,5.4
1999,65,129.0,Menard,8,Central,Mostly Rural,75.7,15465.0,5.0,1.0,,2.0,2.0,,2.0,,5.0,1.0,32.3,6.5,,12.9,12.9,,12.9,,32.3,6.5
1999,66,131.0,Mercer,14,Central,Mostly Rural,77.8,20901.0,13.0,3.0,2.0,2.0,3.0,3.0,5.0,,13.0,1.0,62.2,14.4,9.6,9.6,14.4,14.4,23.9,,62.2,4.8
1999,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,34063.0,18.0,7.0,2.0,2.0,7.0,,2.0,1.0,17.0,,52.8,20.6,5.9,5.9,20.6,,5.9,2.9,49.9,
1999,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,37618.0,41.0,6.0,6.0,7.0,21.0,1.0,8.0,2.0,39.0,11.0,109.0,15.9,15.9,18.6,55.8,2.7,21.3,5.3,103.7,29.2
1999,69,137.0,Morgan,7,Central,Mostly Urban,36.2,44358.0,66.0,11.0,4.0,15.0,30.0,6.0,21.0,5.0,61.0,10.0,148.8,24.8,9.0,33.8,67.6,13.5,47.3,11.3,137.5,22.5
1999,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,17642.0,22.0,3.0,,6.0,11.0,2.0,8.0,,22.0,3.0,124.7,17.0,,34.0,62.4,11.3,45.3,,124.7,17.0
1999,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,63861.0,34.0,3.0,3.0,6.0,19.0,3.0,9.0,1.0,33.0,7.0,53.2,4.7,4.7,9.4,29.8,4.7,14.1,1.6,51.7,11.0
1999,72,143.0,Peoria,10,Central,Mostly Urban,14.6,228045.0,266.0,71.0,4.0,73.0,92.0,26.0,87.0,43.0,223.0,52.0,116.6,31.1,1.8,32.0,40.3,11.4,38.2,18.9,97.8,22.8
1999,73,145.0,Perry,20,Southern,Mostly Urban,43.6,28043.0,24.0,2.0,2.0,8.0,10.0,2.0,10.0,,24.0,3.0,85.6,7.1,7.1,28.5,35.7,7.1,35.7,,85.6,10.7
1999,74,147.0,Piatt,6,Central,Mostly Rural,67.7,20252.0,3.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,14.8,,4.9,4.9,4.9,,4.9,,14.8,4.9
1999,75,149.0,Pike,8,Central,Mostly Rural,72.3,21476.0,18.0,,1.0,3.0,9.0,5.0,8.0,1.0,17.0,3.0,83.8,,4.7,14.0,41.9,23.3,37.3,4.7,79.2,14.0
1999,76,151.0,Pope,1,Southern,Completely Rural,100.0,5219.0,4.0,,1.0,,3.0,,,,4.0,1.0,76.6,,19.2,,57.5,,,,76.6,19.2
1999,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,9332.0,17.0,,1.0,9.0,5.0,2.0,11.0,1.0,16.0,2.0,182.2,,10.7,96.4,53.6,21.4,117.9,10.7,171.5,21.4
1999,78,155.0,Putnam,10,Central,Completely Rural,100.0,7505.0,2.0,1.0,,,1.0,,,,2.0,,26.6,13.3,,,13.3,,,,26.6,
1999,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,41011.0,44.0,9.0,5.0,7.0,21.0,2.0,9.0,6.0,38.0,11.0,107.3,21.9,12.2,17.1,51.2,4.9,21.9,14.6,92.7,26.8
1999,80,159.0,Richland,2,Southern,Mostly Urban,43.5,19961.0,8.0,,,3.0,4.0,1.0,4.0,,8.0,1.0,40.1,,,15.0,20.0,5.0,20.0,,40.1,5.0
1999,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,183765.0,261.0,58.0,13.0,58.0,116.0,16.0,73.0,31.0,230.0,32.0,142.0,31.6,7.1,31.6,63.1,8.7,39.7,16.9,125.2,17.4
1999,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,323537.0,329.0,39.0,13.0,101.0,161.0,15.0,115.0,30.0,299.0,60.0,101.7,12.1,4.0,31.2,49.8,4.6,35.5,9.3,92.4,18.5
1999,83,165.0,Saline,1,Southern,Mostly Urban,43.7,32821.0,50.0,4.0,8.0,11.0,19.0,8.0,18.0,7.0,43.0,10.0,152.3,12.2,24.4,33.5,57.9,24.4,54.8,21.3,131.0,30.5
1999,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,233599.0,229.0,52.0,8.0,64.0,80.0,25.0,87.0,29.0,200.0,82.0,98.0,22.3,3.4,27.4,34.2,10.7,37.2,12.4,85.6,35.1
1999,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,8794.0,5.0,1.0,,2.0,2.0,,2.0,,5.0,2.0,56.9,11.4,,22.7,22.7,,22.7,,56.9,22.7
