year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2009,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1932,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,51.8,,51.8,,,51.8,,,,,51.8,,51.8,
2009,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1759,2.0,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,,113.7,113.7,,113.7,,56.9,56.9,,,56.9,,56.9,,113.7,
2009,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,106466,1.0,2.0,,2.0,,1.0,1.0,,,,2.0,,,2.0,2.0,0.9,1.9,,1.9,,0.9,0.9,,,,1.9,,,1.9,1.9
2009,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1842,2.0,6.0,,6.0,,1.0,5.0,,,,,6.0,1.0,5.0,,108.6,325.7,,325.7,,54.3,271.4,,,,,325.7,54.3,271.4,
2009,24,47.0,Edwards,2,Southern,Completely Rural,100.0,626,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,159.7,,159.7,,,159.7,,,,,159.7,159.7,,
2009,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,4020,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,24.9
2009,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,3995,,4.0,,4.0,,,3.0,,1.0,,,4.0,,4.0,2.0,,100.1,,100.1,,,75.1,,25.0,,,100.1,,100.1,50.1
2009,29,57.0,Fulton,9,Central,Mostly Rural,60.0,3612,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,27.7,27.7,,27.7,,,27.7,,,,,27.7,,27.7,
2009,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,547,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,182.8,,182.8,,,182.8,,,,,182.8,,182.8,365.6
2009,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,5730,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,17.5,,17.5,,,17.5,,,,,17.5,,17.5,
2009,36,71.0,Henderson,9,Central,Mostly Rural,99.7,782,2.0,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,,255.8,255.8,,255.8,,,255.8,,,,,255.8,127.9,127.9,
2009,37,73.0,Henry,14,Central,Mostly Rural,50.3,5403,,3.0,,3.0,1.0,1.0,1.0,,,2.0,,1.0,,3.0,,,55.5,,55.5,18.5,18.5,18.5,,,37.0,,18.5,,55.5,
2009,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3434,,2.0,,2.0,,,1.0,1.0,,1.0,,1.0,,2.0,,,58.2,,58.2,,,29.1,29.1,,29.1,,29.1,,58.2,
2009,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4260,,4.0,,4.0,,2.0,2.0,,,3.0,,1.0,1.0,3.0,,,93.9,,93.9,,46.9,46.9,,,70.4,,23.5,23.5,70.4,
2009,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,4008,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,1.0,,25.0,,25.0,,,25.0,,,25.0,,,,25.0,25.0
2009,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2495,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,40.1,80.2,,80.2,,,80.2,,,,,80.2,,80.2,
2009,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2133,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,46.9,46.9,,46.9,,,46.9,,,,,46.9,46.9,,
2009,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,64333,3.0,16.0,,16.0,1.0,5.0,9.0,,1.0,6.0,9.0,1.0,,16.0,3.0,4.7,24.9,,24.9,1.6,7.8,14.0,,1.6,9.3,14.0,1.6,,24.9,4.7
2009,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,12605,,23.0,2.0,21.0,,8.0,14.0,,1.0,18.0,1.0,4.0,2.0,21.0,5.0,,182.5,15.9,166.6,,63.5,111.1,,7.9,142.8,7.9,31.7,15.9,166.6,39.7
2009,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,13333,2.0,5.0,,5.0,,,5.0,,,,3.0,2.0,1.0,4.0,,15.0,37.5,,37.5,,,37.5,,,,22.5,15.0,7.5,30.0,
2009,48,95.0,Knox,9,Central,Mostly Urban,24.3,4820,3.0,3.0,,3.0,,2.0,1.0,,,3.0,,,,3.0,,62.2,62.2,,62.2,,41.5,20.7,,,62.2,,,,62.2,
2009,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,90233,,9.0,1.0,8.0,,5.0,3.0,,1.0,3.0,5.0,1.0,,9.0,3.0,,10.0,1.1,8.9,,5.5,3.3,,1.1,3.3,5.5,1.1,,10.0,3.3
2009,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12151,14.0,18.0,4.0,14.0,,4.0,14.0,,,2.0,5.0,11.0,2.0,16.0,1.0,115.2,148.1,32.9,115.2,,32.9,115.2,,,16.5,41.1,90.5,16.5,131.7,8.2
2009,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3668,,3.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,1.0,2.0,,,81.8,27.3,54.5,,27.3,27.3,27.3,,,,81.8,27.3,54.5,
2009,53,105.0,Livingston,11,Central,Mostly Urban,40.8,4041,1.0,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,,24.7,49.5,,49.5,,,49.5,,,24.7,,24.7,,49.5,
2009,54,107.0,Logan,11,Central,Mostly Urban,39.9,2719,,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,,3.0,1.0,,110.3,,110.3,,36.8,73.6,,,36.8,,73.6,,110.3,36.8
2009,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,40616,1.0,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,1.0,,2.5,4.9,,4.9,,4.9,,,,,2.5,2.5,2.5,2.5,
2009,57,113.0,McLean,11,Central,Mostly Urban,16.5,16340,,6.0,1.0,5.0,,1.0,4.0,,,5.0,,1.0,,6.0,,,36.7,6.1,30.6,,6.1,24.5,,,30.6,,6.1,,36.7,
2009,58,115.0,Macon,6,Central,Mostly Urban,15.3,10899,3.0,18.0,1.0,17.0,,5.0,11.0,,1.0,12.0,,6.0,,18.0,6.0,27.5,165.2,9.2,156.0,,45.9,100.9,,9.2,110.1,,55.1,,165.2,55.1
2009,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27525,12.0,17.0,,17.0,,9.0,7.0,,1.0,11.0,,6.0,5.0,12.0,,43.6,61.8,,61.8,,32.7,25.4,,3.6,40.0,,21.8,18.2,43.6,
2009,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4270,1.0,4.0,,4.0,,2.0,2.0,,,2.0,,2.0,1.0,3.0,1.0,23.4,93.7,,93.7,,46.8,46.8,,,46.8,,46.8,23.4,70.3,23.4
2009,62,123.0,Marshall,10,Central,Completely Rural,100.0,1417,1.0,2.0,,2.0,,2.0,,,,,,2.0,1.0,1.0,,70.6,141.1,,141.1,,141.1,,,,,,141.1,70.6,70.6,
2009,63,125.0,Mason,8,Central,Mostly Rural,77.5,1614,2.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,123.9,123.9,,123.9,,,123.9,,,,,123.9,,123.9,
2009,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1530,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,130.7
2009,65,129.0,Menard,8,Central,Mostly Rural,75.7,1451,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,68.9,,68.9,,,68.9,,,,,68.9,,68.9,
2009,66,131.0,Mercer,14,Central,Mostly Rural,77.8,1744,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,57.3,,57.3,,,57.3,,,,,57.3,,57.3,
2009,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,2988,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,33.5,33.5,,33.5,,33.5,,,,,,33.5,33.5,,
2009,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6777,2.0,2.0,,2.0,,,2.0,,,,1.0,1.0,,2.0,,29.5,29.5,,29.5,,,29.5,,,,14.8,14.8,,29.5,
2009,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19293,3.0,38.0,,38.0,3.0,15.0,14.0,1.0,3.0,32.0,2.0,3.0,3.0,35.0,4.0,15.5,197.0,,197.0,15.5,77.7,72.6,5.2,15.5,165.9,10.4,15.5,15.5,181.4,20.7
2009,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2167,2.0,4.0,,4.0,2.0,,1.0,,,,,4.0,,4.0,,92.3,184.6,,184.6,92.3,,46.1,,,,,184.6,,184.6,
2009,74,147.0,Piatt,6,Central,Mostly Rural,67.7,1919,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,52.1,,52.1,,,52.1,,,,,52.1,,52.1,
2009,75,149.0,Pike,8,Central,Mostly Rural,72.3,1742,,3.0,1.0,2.0,,,2.0,1.0,,,,3.0,,3.0,,,172.2,57.4,114.8,,,114.8,57.4,,,,172.2,,172.2,
2009,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3090,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,32.4
2009,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1513,2.0,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,,132.2,132.2,,132.2,,,66.1,66.1,,,,132.2,,132.2,
2009,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14048,9.0,28.0,,28.0,,4.0,22.0,1.0,1.0,21.0,4.0,3.0,2.0,26.0,5.0,64.1,199.3,,199.3,,28.5,156.6,7.1,7.1,149.5,28.5,21.4,14.2,185.1,35.6
2009,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,29681,,4.0,,4.0,,1.0,3.0,,,3.0,,1.0,1.0,3.0,3.0,,13.5,,13.5,,3.4,10.1,,,10.1,,3.4,3.4,10.1,10.1
2009,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2937,2.0,3.0,,3.0,,1.0,2.0,,,1.0,,2.0,3.0,,,68.1,102.1,,102.1,,34.0,68.1,,,34.0,,68.1,102.1,,
2009,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,20684,,5.0,,5.0,2.0,2.0,1.0,,,5.0,,,,5.0,1.0,,24.2,,24.2,9.7,9.7,4.8,,,24.2,,,,24.2,4.8
2009,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,725,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,275.9,275.9,,275.9,,137.9,137.9,,,,,275.9,,275.9,
2009,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2391,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,,83.6,83.6,,83.6,,41.8,41.8,,,,,83.6,41.8,41.8,
2009,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,4957,5.0,12.0,,12.0,,3.0,9.0,,,7.0,1.0,4.0,4.0,8.0,3.0,100.9,242.1,,242.1,,60.5,181.6,,,141.2,20.2,80.7,80.7,161.4,60.5
2009,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,13716,,5.0,,5.0,,,5.0,,,,,5.0,2.0,3.0,1.0,,36.5,,36.5,,,36.5,,,,,36.5,14.6,21.9,7.3
2009,91,181.0,Union,1,Southern,Mostly Rural,65.9,1763,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,,56.7,56.7,,,56.7,,,,,,56.7,,56.7,
2009,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,8779,4.0,22.0,2.0,20.0,1.0,9.0,12.0,,,18.0,,4.0,2.0,20.0,7.0,45.6,250.6,22.8,227.8,11.4,102.5,136.7,,,205.0,,45.6,22.8,227.8,79.7
2009,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1520,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,65.8,,65.8,,,65.8,,,,,65.8,,65.8,65.8
2009,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,1665,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,60.1,,60.1,,,60.1,,,,,60.1,,60.1,
2009,97,193.0,White,2,Southern,Mostly Rural,62.0,1375,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,72.7
2009,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,6372,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,31.4,,31.4,,15.7,15.7,,,15.7,,15.7,,31.4,31.4
2009,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,90561,8.0,12.0,,12.0,,4.0,6.0,1.0,1.0,9.0,2.0,1.0,,12.0,2.0,8.8,13.3,,13.3,,4.4,6.6,1.1,1.1,9.9,2.2,1.1,,13.3,2.2
2009,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,6324,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,15.8,,15.8,,,15.8,,,,,15.8,,15.8,
2009,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,33900,24.0,47.0,4.0,43.0,4.0,17.0,21.0,,4.0,30.0,10.0,7.0,1.0,46.0,7.0,70.8,138.6,11.8,126.8,11.8,50.1,61.9,,11.8,88.5,29.5,20.6,2.9,135.7,20.6
2009,102,203.0,Woodford,11,Central,Mostly Rural,54.9,4684,,5.0,,5.0,,1.0,3.0,,,,,5.0,,5.0,,,106.7,,106.7,,21.3,64.0,,,,,106.7,,106.7,
2010,1,1.0,Adams,8,Central,Mostly Urban,32.6,6973,,4.0,,4.0,,3.0,1.0,,,2.0,,2.0,1.0,3.0,3.0,,57.4,,57.4,,43.0,14.3,,,28.7,,28.7,14.3,43.0,43.0
2010,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,768,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,2.0,,130.2,,130.2,,130.2,,,,130.2,,,,130.2,260.4
2010,5,9.0,Brown,8,Central,Mostly Urban,41.1,490,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,204.1,,204.1,204.1,,,,,,,204.1,,204.1,
2010,6,11.0,Bureau,13,Central,Mostly Rural,57.4,3792,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,26.4,,26.4,,,26.4,,,,,26.4,26.4,,
2010,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,1558,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,64.2,,64.2,64.2,,,,,,,64.2,,64.2,
2010,9,17.0,Cass,8,Central,Mostly Rural,52.1,1557,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,64.2,128.5,,128.5,,64.2,64.2,,,,,128.5,,128.5,
2010,10,19.0,Champaign,6,Central,Mostly Urban,12.7,16847,16.0,38.0,,38.0,,20.0,17.0,,,29.0,2.0,7.0,13.0,25.0,3.0,95.0,225.6,,225.6,,118.7,100.9,,,172.1,11.9,41.6,77.2,148.4,17.8
2010,11,21.0,Christian,4,Central,Mostly Urban,43.5,3598,6.0,8.0,,8.0,,1.0,6.0,,,,,7.0,3.0,5.0,,166.8,222.3,,222.3,,27.8,166.8,,,,,194.6,83.4,139.0,
2010,12,23.0,Clark,5,Southern,Mostly Rural,59.5,1760,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,56.8,,56.8,,,56.8,,,,,56.8,,56.8,
2010,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,4053,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,,24.7,,24.7,,24.7,,,,,24.7,,,24.7,
2010,15,29.0,Coles,5,Central,Mostly Urban,24.3,4421,3.0,5.0,,5.0,,1.0,3.0,,,1.0,1.0,3.0,1.0,4.0,,67.9,113.1,,113.1,,22.6,67.9,,,22.6,22.6,67.9,22.6,90.5,
2010,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,555576,123.0,244.0,9.0,235.0,34.0,78.0,90.0,,42.0,206.0,26.0,11.0,5.0,239.0,28.0,22.1,43.9,1.6,42.3,6.1,14.0,16.2,,7.6,37.1,4.7,2.0,0.9,43.0,5.0
2010,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1971,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,50.7,50.7,,,,,50.7,,,,50.7,,50.7,
2010,20,39.0,De Witt,6,Central,Mostly Urban,48.8,1758,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,113.8,,113.8,,56.9,56.9,,,,,113.8,,113.8,
2010,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,107847,1.0,7.0,,7.0,,1.0,4.0,,2.0,2.0,5.0,,1.0,6.0,3.0,0.9,6.5,,6.5,,0.9,3.7,,1.9,1.9,4.6,,0.9,5.6,2.8
2010,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1933,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,,103.5,,103.5,,,103.5,,,,,103.5,,103.5,51.7
2010,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,3915,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,25.5,25.5,,25.5,,,25.5,,,,,25.5,,25.5,
2010,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,2331,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,85.8,,85.8,,42.9,42.9,,,,,85.8,,85.8,
2010,27,53.0,Ford,11,Central,Mostly Urban,41.8,1575,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,63.5,,63.5,,63.5,,,,,,63.5,,63.5,
2010,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,4207,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,23.8,,23.8,,,23.8,,,,,23.8,,23.8,23.8
2010,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,526,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,190.1
2010,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,6142,2.0,2.0,,2.0,,1.0,1.0,,,,,1.0,,2.0,,32.6,32.6,,32.6,,16.3,16.3,,,,,16.3,,32.6,
2010,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,3487,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,28.7,,28.7,,28.7,,,,,,28.7,28.7,,28.7
2010,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,4722,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,21.2
2010,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,2498,1.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,1.0,40.0,80.1,,80.1,,40.0,40.0,,,,,80.1,,80.1,40.0
2010,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,2244,1.0,2.0,,2.0,,,2.0,,,,,2.0,2.0,,,44.6,89.1,,89.1,,,89.1,,,,,89.1,89.1,,
2010,44,87.0,Johnson,1,Southern,Completely Rural,100.0,1188,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,84.2,,84.2,,,84.2,,,,,84.2,,84.2,
2010,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,66552,7.0,10.0,,10.0,,2.0,7.0,,,5.0,5.0,,,10.0,4.0,10.5,15.0,,15.0,,3.0,10.5,,,7.5,7.5,,,15.0,6.0
2010,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,13096,1.0,11.0,,11.0,,4.0,6.0,,1.0,5.0,1.0,5.0,1.0,10.0,4.0,7.6,84.0,,84.0,,30.5,45.8,,7.6,38.2,7.6,38.2,7.6,76.4,30.5
2010,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,15354,1.0,5.0,,5.0,,2.0,2.0,,,2.0,,3.0,2.0,3.0,,6.5,32.6,,32.6,,13.0,13.0,,,13.0,,19.5,13.0,19.5,
2010,48,95.0,Knox,9,Central,Mostly Urban,24.3,5003,2.0,3.0,,3.0,,1.0,1.0,,,2.0,,1.0,,3.0,,40.0,60.0,,60.0,,20.0,20.0,,,40.0,,20.0,,60.0,
2010,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,91754,,7.0,,7.0,,4.0,2.0,,1.0,3.0,2.0,1.0,1.0,6.0,2.0,,7.6,,7.6,,4.4,2.2,,1.1,3.3,2.2,1.1,1.1,6.5,2.2
2010,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,12246,15.0,23.0,1.0,22.0,,2.0,20.0,,1.0,3.0,3.0,17.0,2.0,21.0,1.0,122.5,187.8,8.2,179.7,,16.3,163.3,,8.2,24.5,24.5,138.8,16.3,171.5,8.2
2010,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,1454,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,68.8,,68.8,,,68.8,,,68.8,,,,68.8,
2010,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,3604,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,27.7,27.7,,27.7,,,,,,,,27.7,,27.7,
2010,54,107.0,Logan,11,Central,Mostly Urban,39.9,2785,2.0,4.0,,4.0,,,3.0,,,2.0,,2.0,2.0,2.0,1.0,71.8,143.6,,143.6,,,107.7,,,71.8,,71.8,71.8,71.8,35.9
2010,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,40796,2.0,7.0,,7.0,,3.0,3.0,,,,1.0,6.0,2.0,5.0,1.0,4.9,17.2,,17.2,,7.4,7.4,,,,2.5,14.7,4.9,12.3,2.5
2010,57,113.0,McLean,11,Central,Mostly Urban,16.5,16862,,2.0,,2.0,,,2.0,,,1.0,,1.0,,2.0,1.0,,11.9,,11.9,,,11.9,,,5.9,,5.9,,11.9,5.9
2010,58,115.0,Macon,6,Central,Mostly Urban,15.3,11440,11.0,25.0,,25.0,,6.0,19.0,,,19.0,,6.0,5.0,20.0,4.0,96.2,218.5,,218.5,,52.4,166.1,,,166.1,,52.4,43.7,174.8,35.0
2010,60,119.0,Madison,3,Southern,Mostly Urban,13.3,27839,6.0,20.0,2.0,18.0,,10.0,10.0,,,14.0,,6.0,3.0,17.0,1.0,21.6,71.8,7.2,64.7,,35.9,35.9,,,50.3,,21.6,10.8,61.1,3.6
2010,61,121.0,Marion,4,Southern,Mostly Urban,45.1,4282,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,2.0,,23.4,,23.4,,,23.4,,,23.4,,,,23.4,46.7
2010,62,123.0,Marshall,10,Central,Completely Rural,100.0,1332,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,75.1,,75.1,,75.1,,,,,,75.1,75.1,,
2010,63,125.0,Mason,8,Central,Mostly Rural,77.5,1554,6.0,6.0,,6.0,,3.0,1.0,,,,,6.0,2.0,4.0,,386.1,386.1,,386.1,,193.1,64.4,,,,,386.1,128.7,257.4,
2010,64,127.0,Massac,1,Southern,Mostly Rural,50.5,1587,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,63.0,,63.0,,,,,63.0,,,63.0,,63.0,
2010,65,129.0,Menard,8,Central,Mostly Rural,75.7,1469,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,68.1,,68.1,,,68.1,,,,,68.1,68.1,,
2010,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,1657,,1.0,,1.0,,,,,,,,1.0,,1.0,,,60.4,,60.4,,,,,,,,60.4,,60.4,
2010,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,6458,1.0,2.0,,2.0,,,2.0,,,,,2.0,2.0,,1.0,15.5,31.0,,31.0,,,31.0,,,,,31.0,31.0,,15.5
2010,72,143.0,Peoria,10,Central,Mostly Urban,14.6,19919,2.0,33.0,,33.0,,6.0,21.0,,4.0,30.0,1.0,1.0,1.0,32.0,7.0,10.0,165.7,,165.7,,30.1,105.4,,20.1,150.6,5.0,5.0,5.0,160.7,35.1
2010,73,145.0,Perry,20,Southern,Mostly Urban,43.6,2111,2.0,4.0,,4.0,,3.0,1.0,,,3.0,,1.0,,4.0,1.0,94.7,189.5,,189.5,,142.1,47.4,,,142.1,,47.4,,189.5,47.4
2010,75,149.0,Pike,8,Central,Mostly Rural,72.3,1686,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,59.3,,59.3,,59.3,,,,,,59.3,59.3,,
2010,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,3068,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,32.6,,32.6,,,32.6,,,,,32.6,,32.6,
2010,80,159.0,Richland,2,Southern,Mostly Urban,43.5,1581,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,63.3,63.3,,63.3,,,63.3,,,,,63.3,,63.3,63.3
2010,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,14705,12.0,24.0,1.0,23.0,,6.0,17.0,,1.0,16.0,3.0,5.0,1.0,23.0,4.0,81.6,163.2,6.8,156.4,,40.8,115.6,,6.8,108.8,20.4,34.0,6.8,156.4,27.2
2010,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,31481,,8.0,1.0,7.0,,2.0,5.0,,1.0,7.0,1.0,,2.0,6.0,3.0,,25.4,3.2,22.2,,6.4,15.9,,3.2,22.2,3.2,,6.4,19.1,9.5
2010,83,165.0,Saline,1,Southern,Mostly Urban,43.7,2662,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,37.6,37.6,,37.6,,37.6,,,,,,37.6,,37.6,
2010,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,21213,4.0,12.0,,12.0,1.0,4.0,6.0,,1.0,10.0,,2.0,1.0,11.0,3.0,18.9,56.6,,56.6,4.7,18.9,28.3,,4.7,47.1,,9.4,4.7,51.9,14.1
2010,87,173.0,Shelby,4,Central,Mostly Rural,77.7,2445,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,40.9,,40.9,,,40.9,,,,,40.9,,40.9,
2010,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,5057,1.0,5.0,,5.0,,2.0,3.0,,,2.0,,3.0,,5.0,4.0,19.8,98.9,,98.9,,39.5,59.3,,,39.5,,59.3,,98.9,79.1
2010,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,14286,,3.0,,3.0,,2.0,1.0,,,,,3.0,2.0,1.0,1.0,,21.0,,21.0,,14.0,7.0,,,,,21.0,14.0,7.0,7.0
2010,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,9077,,20.0,1.0,19.0,,7.0,11.0,2.0,,13.0,,7.0,3.0,17.0,6.0,,220.3,11.0,209.3,,77.1,121.2,22.0,,143.2,,77.1,33.1,187.3,66.1
2010,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,1186,,2.0,,2.0,,2.0,,,,,,2.0,,2.0,,,168.6,,168.6,,168.6,,,,,,168.6,,168.6,
2010,95,189.0,Washington,20,Southern,Mostly Rural,73.6,1505,3.0,4.0,,4.0,,,4.0,,,,,4.0,1.0,3.0,,199.3,265.8,,265.8,,,265.8,,,,,265.8,66.4,199.3,
