year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,aggravated_assault,arson,burglary,larceny_theft,motor_vehicle_theft,murder,robbery,sexual_assault,aggravated_assault_rate,arson_rate,burglary_rate,larceny_theft_rate,motor_vehicle_theft_rate,murder_rate,robbery_rate,sexual_assault_rate
1987,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,42145,35.0,2.0,19.0,92.0,13.0,0.0,0.0,0.0,83.0,4.7,45.1,218.3,30.8,0.0,0.0,0.0
1987,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38304,15.0,1.0,21.0,90.0,7.0,0.0,2.0,8.0,39.2,2.6,54.8,235.0,18.3,0.0,5.2,20.9
1987,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7309,16.0,0.0,7.0,13.0,3.0,1.0,1.0,1.0,218.9,0.0,95.8,177.9,41.0,13.7,13.7,13.7
1987,31,61.0,Greene,7,Central,Mostly Rural,70.8,15590,1.0,0.0,15.0,9.0,0.0,0.0,0.0,1.0,6.4,0.0,96.2,57.7,0.0,0.0,0.0,6.4
1987,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31313,9.0,2.0,24.0,90.0,9.0,1.0,0.0,3.0,28.7,6.4,76.6,287.4,28.7,3.2,0.0,9.6
1987,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8841,2.0,1.0,9.0,7.0,2.0,0.0,0.0,1.0,22.6,11.3,101.8,79.2,22.6,0.0,0.0,11.3
1987,34,67.0,Hancock,9,Central,Mostly Rural,71.0,22051,4.0,0.0,50.0,45.0,1.0,0.0,0.0,1.0,18.1,0.0,226.7,204.1,4.5,0.0,0.0,4.5
1987,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5356,4.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,74.7,0.0,37.3,56.0,0.0,0.0,0.0,56.0
1987,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8340,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,60.0,0.0,24.0,24.0,12.0,0.0,0.0,0.0
1987,37,73.0,Henry,14,Central,Mostly Rural,50.3,52738,12.0,1.0,18.0,73.0,4.0,0.0,4.0,10.0,22.8,1.9,34.1,138.4,7.6,0.0,7.6,19.0
1987,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31595,10.0,0.0,26.0,52.0,5.0,0.0,1.0,0.0,31.7,0.0,82.3,164.6,15.8,0.0,3.2,0.0
1987,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61215,49.0,2.0,46.0,473.0,7.0,2.0,5.0,6.0,80.0,3.3,75.1,772.7,11.4,3.3,8.2,9.8
1987,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10979,0.0,1.0,15.0,25.0,3.0,1.0,0.0,3.0,0.0,9.1,136.6,227.7,27.3,9.1,0.0,27.3
1987,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37578,15.0,0.0,86.0,212.0,17.0,3.0,3.0,5.0,39.9,0.0,228.9,564.2,45.2,8.0,8.0,13.3
1987,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20510,18.0,1.0,29.0,87.0,6.0,0.0,0.0,6.0,87.8,4.9,141.4,424.2,29.3,0.0,0.0,29.3
1987,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22294,15.0,0.0,15.0,30.0,1.0,0.0,0.0,1.0,67.3,0.0,67.3,134.6,4.5,0.0,0.0,4.5
1987,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11249,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,35.6,0.0,0.0,26.7,0.0,0.0,0.0,17.8
1987,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,298651,261.0,13.0,352.0,2381.0,67.0,3.0,42.0,58.0,87.4,4.4,117.9,797.3,22.4,1.0,14.1,19.4
1987,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95692,143.0,16.0,109.0,796.0,45.0,9.0,38.0,18.0,149.4,16.7,113.9,831.8,47.0,9.4,39.7,18.8
1987,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,37813,19.0,0.0,37.0,38.0,2.0,0.0,1.0,0.0,50.2,0.0,97.8,100.5,5.3,0.0,2.6,0.0
1987,48,95.0,Knox,9,Central,Mostly Urban,24.3,56898,40.0,10.0,76.0,338.0,8.0,2.0,6.0,7.0,70.3,17.6,133.6,594.0,14.1,3.5,10.5,12.3
1987,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,482608,389.0,16.0,393.0,2357.0,43.0,9.0,69.0,60.0,80.6,3.3,81.4,488.4,8.9,1.9,14.3,12.4
1987,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,107017,53.0,4.0,41.0,228.0,10.0,3.0,3.0,6.0,49.5,3.7,38.3,213.1,9.3,2.8,2.8,5.6
1987,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16834,9.0,0.0,5.0,20.0,1.0,0.0,0.0,1.0,53.5,0.0,29.7,118.8,5.9,0.0,0.0,5.9
1987,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34184,14.0,6.0,50.0,152.0,16.0,0.0,0.0,7.0,41.0,17.6,146.3,444.7,46.8,0.0,0.0,20.5
1987,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39441,6.0,1.0,9.0,60.0,3.0,0.0,0.0,3.0,15.2,2.5,22.8,152.1,7.6,0.0,0.0,7.6
1987,54,107.0,Logan,11,Central,Mostly Urban,39.9,30824,11.0,2.0,9.0,62.0,2.0,0.0,5.0,0.0,35.7,6.5,29.2,201.1,6.5,0.0,16.2,0.0
1987,55,109.0,McDonough,9,Central,Mostly Urban,29.5,34955,5.0,0.0,19.0,164.0,1.0,1.0,1.0,5.0,14.3,0.0,54.4,469.2,2.9,2.9,2.9,14.3
1987,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,165577,41.0,6.0,129.0,667.0,20.0,0.0,6.0,15.0,24.8,3.6,77.9,402.8,12.1,0.0,3.6,9.1
1987,57,113.0,McLean,11,Central,Mostly Urban,16.5,124317,89.0,10.0,142.0,699.0,21.0,6.0,10.0,21.0,71.6,8.0,114.2,562.3,16.9,4.8,8.0,16.9
1987,58,115.0,Macon,6,Central,Mostly Urban,15.3,120527,322.0,29.0,439.0,1591.0,69.0,6.0,93.0,48.0,267.2,24.1,364.2,1320.0,57.2,5.0,77.2,39.8
1987,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48723,19.0,1.0,22.0,51.0,6.0,0.0,4.0,2.0,39.0,2.1,45.2,104.7,12.3,0.0,8.2,4.1
1987,60,119.0,Madison,3,Southern,Mostly Urban,13.3,248041,192.0,7.0,275.0,1318.0,58.0,18.0,43.0,28.0,77.4,2.8,110.9,531.4,23.4,7.3,17.3,11.3
1987,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42791,18.0,3.0,38.0,149.0,27.0,0.0,3.0,3.0,42.1,7.0,88.8,348.2,63.1,0.0,7.0,7.0
1987,62,123.0,Marshall,10,Central,Completely Rural,100.0,13027,2.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,15.4,0.0,84.4,76.8,0.0,0.0,0.0,7.7
1987,63,125.0,Mason,8,Central,Mostly Rural,77.5,16625,3.0,0.0,14.0,11.0,2.0,0.0,2.0,0.0,18.0,0.0,84.2,66.2,12.0,0.0,12.0,0.0
1987,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14830,20.0,0.0,35.0,69.0,6.0,0.0,3.0,2.0,134.9,0.0,236.0,465.3,40.5,0.0,20.2,13.5
1987,65,129.0,Menard,8,Central,Mostly Rural,75.7,11404,2.0,0.0,2.0,16.0,5.0,0.0,0.0,0.0,17.5,0.0,17.5,140.3,43.8,0.0,0.0,0.0
1987,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17893,3.0,0.0,1.0,11.0,1.0,0.0,2.0,1.0,16.8,0.0,5.6,61.5,5.6,0.0,11.2,5.6
1987,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,21347,5.0,2.0,7.0,13.0,0.0,0.0,0.0,2.0,23.4,9.4,32.8,60.9,0.0,0.0,0.0,9.4
1987,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31422,12.0,1.0,10.0,51.0,2.0,0.0,2.0,0.0,38.2,3.2,31.8,162.3,6.4,0.0,6.4,0.0
1987,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36796,131.0,4.0,66.0,170.0,7.0,0.0,0.0,1.0,356.0,10.9,179.4,462.0,19.0,0.0,0.0,2.7
1987,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14184,4.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,28.2,0.0,0.0,70.5,7.1,0.0,0.0,7.1
1987,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45270,10.0,1.0,27.0,95.0,6.0,0.0,0.0,1.0,22.1,2.2,59.6,209.9,13.3,0.0,0.0,2.2
1987,72,143.0,Peoria,10,Central,Mostly Urban,14.6,180602,335.0,21.0,326.0,1538.0,31.0,8.0,61.0,23.0,185.5,11.6,180.5,851.6,17.2,4.4,33.8,12.7
1987,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21907,11.0,4.0,14.0,33.0,2.0,1.0,1.0,4.0,50.2,18.3,63.9,150.6,9.1,4.6,4.6,18.3
1987,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15830,13.0,0.0,30.0,26.0,0.0,0.0,0.0,0.0,82.1,0.0,189.5,164.2,0.0,0.0,0.0,0.0
1987,75,149.0,Pike,8,Central,Mostly Rural,72.3,17878,4.0,0.0,24.0,20.0,0.0,1.0,0.0,6.0,22.4,0.0,134.2,111.9,0.0,5.6,0.0,33.6
1987,76,151.0,Pope,1,Southern,Completely Rural,100.0,4477,3.0,0.0,5.0,11.0,1.0,0.0,0.0,2.0,67.0,0.0,111.7,245.7,22.3,0.0,0.0,44.7
1987,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7919,4.0,0.0,10.0,18.0,4.0,2.0,1.0,4.0,50.5,0.0,126.3,227.3,50.5,25.3,12.6,50.5
1987,78,155.0,Putnam,10,Central,Completely Rural,100.0,5775,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,17.3,0.0,17.3,0.0,17.3,0.0,0.0,17.3
1987,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35150,10.0,0.0,11.0,24.0,5.0,0.0,0.0,0.0,28.4,0.0,31.3,68.3,14.2,0.0,0.0,0.0
1987,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16947,11.0,0.0,28.0,54.0,2.0,0.0,5.0,0.0,64.9,0.0,165.2,318.6,11.8,0.0,29.5,0.0
1987,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,152819,190.0,10.0,154.0,1026.0,15.0,2.0,29.0,24.0,124.3,6.5,100.8,671.4,9.8,1.3,19.0,15.7
1987,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,266527,644.0,19.0,305.0,1530.0,61.0,33.0,74.0,41.0,241.6,7.1,114.4,574.1,22.9,12.4,27.8,15.4
1987,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27912,19.0,2.0,49.0,121.0,12.0,2.0,2.0,3.0,68.1,7.2,175.6,433.5,43.0,7.2,7.2,10.7
1987,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,176187,171.0,5.0,197.0,1028.0,29.0,7.0,33.0,25.0,97.1,2.8,111.8,583.5,16.5,4.0,18.7,14.2
1987,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7597,1.0,0.0,4.0,14.0,2.0,0.0,0.0,0.0,13.2,0.0,52.7,184.3,26.3,0.0,0.0,0.0
1987,86,171.0,Scott,7,Central,Completely Rural,100.0,5747,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,69.6,0.0,104.4,0.0,0.0,0.0,0.0,0.0
1987,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22653,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,4.4,0.0,0.0,30.9,8.8,0.0,0.0,0.0
1987,88,175.0,Stark,10,Central,Completely Rural,100.0,6786,1.0,0.0,8.0,13.0,0.0,0.0,0.0,1.0,14.7,0.0,117.9,191.6,0.0,0.0,0.0,14.7
1987,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48462,47.0,2.0,14.0,210.0,1.0,0.0,2.0,1.0,97.0,4.1,28.9,433.3,2.1,0.0,4.1,2.1
1987,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,122047,73.0,13.0,135.0,501.0,12.0,1.0,7.0,11.0,59.8,10.7,110.6,410.5,9.8,0.8,5.7,9.0
1987,91,181.0,Union,1,Southern,Mostly Rural,65.9,18180,28.0,1.0,3.0,12.0,0.0,2.0,2.0,1.0,154.0,5.5,16.5,66.0,0.0,11.0,11.0,5.5
1987,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,90909,100.0,6.0,181.0,648.0,30.0,1.0,28.0,18.0,110.0,6.6,199.1,712.8,33.0,1.1,30.8,19.8
1987,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13496,5.0,0.0,22.0,54.0,0.0,0.0,0.0,0.0,37.0,0.0,163.0,400.1,0.0,0.0,0.0,0.0
1987,94,187.0,Warren,9,Central,Mostly Urban,45.5,19853,9.0,0.0,37.0,104.0,4.0,1.0,1.0,9.0,45.3,0.0,186.4,523.9,20.1,5.0,5.0,45.3
1987,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15109,9.0,0.0,8.0,14.0,1.0,0.0,0.0,1.0,59.6,0.0,52.9,92.7,6.6,0.0,0.0,6.6
1987,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17779,1.0,0.0,9.0,11.0,5.0,0.0,0.0,0.0,5.6,0.0,50.6,61.9,28.1,0.0,0.0,0.0
1987,97,193.0,White,2,Southern,Mostly Rural,62.0,17432,4.0,1.0,25.0,25.0,14.0,0.0,0.0,6.0,22.9,5.7,143.4,143.4,80.3,0.0,0.0,34.4
1987,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,61037,32.0,3.0,68.0,243.0,6.0,2.0,8.0,1.0,52.4,4.9,111.4,398.1,9.8,3.3,13.1,1.6
1987,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,339236,311.0,12.0,307.0,1645.0,87.0,14.0,58.0,32.0,91.7,3.5,90.5,484.9,25.6,4.1,17.1,9.4
1987,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58708,47.0,7.0,70.0,170.0,9.0,2.0,7.0,2.0,80.1,11.9,119.2,289.6,15.3,3.4,11.9,3.4
1987,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249410,335.0,9.0,449.0,2278.0,37.0,12.0,87.0,35.0,134.3,3.6,180.0,913.4,14.8,4.8,34.9,14.0
1987,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32474,4.0,2.0,35.0,33.0,2.0,0.0,0.0,4.0,12.3,6.2,107.8,101.6,6.2,0.0,0.0,12.3
1988,1,1.0,Adams,8,Central,Mostly Urban,32.6,66691,76.0,4.0,120.0,552.0,27.0,3.0,11.0,11.0,114.0,6.0,179.9,827.7,40.5,4.5,16.5,16.5
1988,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,11137,55.0,0.0,8.0,46.0,6.0,0.0,4.0,0.0,493.8,0.0,71.8,413.0,53.9,0.0,35.9,0.0
1988,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15321,2.0,0.0,13.0,12.0,1.0,0.0,1.0,0.0,13.1,0.0,84.9,78.3,6.5,0.0,6.5,0.0
1988,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,30111,13.0,0.0,36.0,121.0,7.0,1.0,2.0,5.0,43.2,0.0,119.6,401.8,23.2,3.3,6.6,16.6
1988,5,9.0,Brown,8,Central,Mostly Urban,41.1,5659,3.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,53.0,0.0,70.7,88.4,35.3,0.0,0.0,0.0
1988,6,11.0,Bureau,13,Central,Mostly Rural,57.4,36234,4.0,0.0,10.0,60.0,3.0,0.0,0.0,0.0,11.0,0.0,27.6,165.6,8.3,0.0,0.0,0.0
1988,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5423,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,18.4,0.0,110.6,36.9,0.0,0.0,0.0,0.0
1988,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,17006,5.0,0.0,11.0,30.0,4.0,0.0,1.0,4.0,29.4,0.0,64.7,176.4,23.5,0.0,5.9,23.5
1988,9,17.0,Cass,8,Central,Mostly Rural,52.1,13562,4.0,1.0,5.0,23.0,4.0,0.0,0.0,0.0,29.5,7.4,36.9,169.6,29.5,0.0,0.0,0.0
1988,10,19.0,Champaign,6,Central,Mostly Urban,12.7,174411,230.0,7.0,177.0,1135.0,23.0,6.0,37.0,38.0,131.9,4.0,101.5,650.8,13.2,3.4,21.2,21.8
1988,11,21.0,Christian,4,Central,Mostly Urban,43.5,34834,7.0,0.0,5.0,90.0,6.0,2.0,0.0,1.0,20.1,0.0,14.4,258.4,17.2,5.7,0.0,2.9
1988,12,23.0,Clark,5,Southern,Mostly Rural,59.5,16115,10.0,1.0,5.0,32.0,5.0,0.0,1.0,0.0,62.1,6.2,31.0,198.6,31.0,0.0,6.2,0.0
1988,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14626,3.0,0.0,23.0,25.0,4.0,0.0,0.0,0.0,20.5,0.0,157.3,170.9,27.3,0.0,0.0,0.0
1988,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33835,12.0,3.0,13.0,18.0,4.0,0.0,3.0,2.0,35.5,8.9,38.4,53.2,11.8,0.0,8.9,5.9
1988,15,29.0,Coles,5,Central,Mostly Urban,24.3,52030,23.0,1.0,47.0,297.0,8.0,0.0,0.0,5.0,44.2,1.9,90.3,570.8,15.4,0.0,0.0,9.6
1988,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5140402,9720.0,423.0,8841.0,53898.0,8671.0,918.0,4814.0,961.0,189.1,8.2,172.0,1048.5,168.7,17.9,93.7,18.7
1988,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20058,2.0,0.0,5.0,15.0,4.0,0.0,0.0,0.0,10.0,0.0,24.9,74.8,19.9,0.0,0.0,0.0
1988,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10744,1.0,0.0,9.0,11.0,5.0,0.0,0.0,1.0,9.3,0.0,83.8,102.4,46.5,0.0,0.0,9.3
1988,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,75789,33.0,5.0,102.0,414.0,14.0,0.0,1.0,11.0,43.5,6.6,134.6,546.3,18.5,0.0,1.3,14.5
1988,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16620,8.0,0.0,15.0,65.0,3.0,1.0,0.0,1.0,48.1,0.0,90.3,391.1,18.1,6.0,0.0,6.0
1988,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19534,3.0,0.0,7.0,23.0,3.0,0.0,0.0,0.0,15.4,0.0,35.8,117.7,15.4,0.0,0.0,0.0
1988,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,757986,217.0,31.0,358.0,3054.0,72.0,7.0,63.0,22.0,28.6,4.1,47.2,402.9,9.5,0.9,8.3,2.9
1988,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20016,12.0,0.0,24.0,62.0,5.0,0.0,2.0,5.0,60.0,0.0,119.9,309.8,25.0,0.0,10.0,25.0
1988,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7744,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,103.3,0.0,0.0,0.0,0.0
1988,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31494,8.0,0.0,18.0,120.0,5.0,0.0,2.0,0.0,25.4,0.0,57.2,381.0,15.9,0.0,6.4,0.0
1988,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21253,5.0,0.0,5.0,17.0,0.0,0.0,0.0,0.0,23.5,0.0,23.5,80.0,0.0,0.0,0.0,0.0
1988,27,53.0,Ford,11,Central,Mostly Urban,41.8,14589,5.0,0.0,3.0,23.0,3.0,1.0,0.0,1.0,34.3,0.0,20.6,157.7,20.6,6.9,0.0,6.9
1988,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,41264,35.0,1.0,36.0,79.0,8.0,0.0,1.0,5.0,84.8,2.4,87.2,191.5,19.4,0.0,2.4,12.1
1988,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38133,16.0,7.0,34.0,90.0,6.0,0.0,2.0,7.0,42.0,18.4,89.2,236.0,15.7,0.0,5.2,18.4
1988,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7077,14.0,0.0,6.0,10.0,1.0,1.0,0.0,0.0,197.8,0.0,84.8,141.3,14.1,14.1,0.0,0.0
1988,31,61.0,Greene,7,Central,Mostly Rural,70.8,15519,7.0,0.0,19.0,14.0,7.0,0.0,0.0,0.0,45.1,0.0,122.4,90.2,45.1,0.0,0.0,0.0
1988,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31575,14.0,3.0,14.0,89.0,4.0,1.0,1.0,4.0,44.3,9.5,44.3,281.9,12.7,3.2,3.2,12.7
1988,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8750,3.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,34.3,0.0,11.4,57.1,0.0,0.0,0.0,0.0
1988,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21729,6.0,0.0,13.0,19.0,3.0,0.0,0.0,1.0,27.6,0.0,59.8,87.4,13.8,0.0,0.0,4.6
1988,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5231,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,133.8,0.0,38.2,0.0,0.0
1988,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8316,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,37,73.0,Henry,14,Central,Mostly Rural,50.3,52101,15.0,0.0,15.0,108.0,2.0,0.0,1.0,2.0,28.8,0.0,28.8,207.3,3.8,0.0,1.9,3.8
1988,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31209,13.0,2.0,28.0,37.0,0.0,3.0,0.0,1.0,41.7,6.4,89.7,118.6,0.0,9.6,0.0,3.2
1988,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60890,59.0,1.0,41.0,389.0,7.0,0.0,13.0,6.0,96.9,1.6,67.3,638.9,11.5,0.0,21.3,9.9
1988,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10888,2.0,0.0,8.0,23.0,4.0,0.0,0.0,2.0,18.4,0.0,73.5,211.2,36.7,0.0,0.0,18.4
1988,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37171,17.0,2.0,71.0,193.0,9.0,4.0,6.0,13.0,45.7,5.4,191.0,519.2,24.2,10.8,16.1,35.0
1988,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20482,8.0,0.0,14.0,67.0,7.0,7.0,0.0,2.0,39.1,0.0,68.4,327.1,34.2,34.2,0.0,9.8
1988,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22175,8.0,0.0,20.0,32.0,0.0,0.0,0.0,1.0,36.1,0.0,90.2,144.3,0.0,0.0,0.0,4.5
1988,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11314,2.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,17.7,0.0,79.5,97.2,0.0,0.0,0.0,0.0
1988,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,305242,281.0,13.0,381.0,2535.0,57.0,9.0,89.0,48.0,92.1,4.3,124.8,830.5,18.7,2.9,29.2,15.7
1988,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95481,156.0,6.0,77.0,669.0,7.0,8.0,20.0,17.0,163.4,6.3,80.6,700.7,7.3,8.4,20.9,17.8
1988,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,38416,15.0,0.0,14.0,30.0,2.0,0.0,0.0,0.0,39.0,0.0,36.4,78.1,5.2,0.0,0.0,0.0
1988,48,95.0,Knox,9,Central,Mostly Urban,24.3,56700,44.0,4.0,80.0,333.0,22.0,3.0,9.0,7.0,77.6,7.1,141.1,587.3,38.8,5.3,15.9,12.3
1988,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,492692,411.0,22.0,330.0,2260.0,49.0,12.0,67.0,76.0,83.4,4.5,67.0,458.7,9.9,2.4,13.6,15.4
1988,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,106303,44.0,7.0,75.0,304.0,14.0,2.0,3.0,4.0,41.4,6.6,70.6,286.0,13.2,1.9,2.8,3.8
1988,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16464,2.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,12.1,0.0,30.4,60.7,6.1,0.0,0.0,0.0
1988,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34249,15.0,3.0,54.0,113.0,7.0,2.0,5.0,7.0,43.8,8.8,157.7,329.9,20.4,5.8,14.6,20.4
1988,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39481,8.0,0.0,7.0,53.0,3.0,0.0,1.0,3.0,20.3,0.0,17.7,134.2,7.6,0.0,2.5,7.6
1988,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,13.0,1.0,7.0,56.0,3.0,0.0,0.0,1.0,42.1,3.2,22.7,181.3,9.7,0.0,0.0,3.2
1988,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35038,10.0,0.0,18.0,125.0,3.0,0.0,3.0,3.0,28.5,0.0,51.4,356.8,8.6,0.0,8.6,8.6
1988,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,170847,54.0,12.0,168.0,702.0,29.0,3.0,17.0,18.0,31.6,7.0,98.3,410.9,17.0,1.8,10.0,10.5
1988,57,113.0,McLean,11,Central,Mostly Urban,16.5,126021,79.0,3.0,107.0,658.0,20.0,0.0,15.0,31.0,62.7,2.4,84.9,522.1,15.9,0.0,11.9,24.6
1988,58,115.0,Macon,6,Central,Mostly Urban,15.3,119024,355.0,29.0,382.0,1567.0,102.0,10.0,88.0,38.0,298.3,24.4,320.9,1316.5,85.7,8.4,73.9,31.9
1988,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48375,18.0,0.0,28.0,62.0,9.0,0.0,2.0,2.0,37.2,0.0,57.9,128.2,18.6,0.0,4.1,4.1
1988,60,119.0,Madison,3,Southern,Mostly Urban,13.3,248932,159.0,10.0,271.0,1284.0,63.0,14.0,40.0,40.0,63.9,4.0,108.9,515.8,25.3,5.6,16.1,16.1
1988,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42232,36.0,3.0,32.0,175.0,12.0,0.0,1.0,1.0,85.2,7.1,75.8,414.4,28.4,0.0,2.4,2.4
1988,62,123.0,Marshall,10,Central,Completely Rural,100.0,12967,0.0,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,23.1,7.7,38.6,7.7,0.0,0.0,0.0
1988,63,125.0,Mason,8,Central,Mostly Rural,77.5,16432,3.0,0.0,22.0,23.0,5.0,0.0,0.0,0.0,18.3,0.0,133.9,140.0,30.4,0.0,0.0,0.0
1988,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14915,21.0,0.0,30.0,31.0,9.0,1.0,0.0,5.0,140.8,0.0,201.1,207.8,60.3,6.7,0.0,33.5
