year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2006,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,2849.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,6.0,,35.1,,35.1,,,35.1,,,,,35.1,,35.1,210.6
2006,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,14916.0,1.0,8.0,,8.0,,3.0,5.0,,,5.0,1.0,2.0,,8.0,49.0,6.7,53.6,,53.6,,20.1,33.5,,,33.5,6.7,13.4,,53.6,328.5
2006,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2210.0,,6.0,,6.0,,2.0,2.0,,1.0,,,6.0,,6.0,6.0,,271.5,,271.5,,90.5,90.5,,45.2,,,271.5,,271.5,271.5
2007,1,1.0,Adams,8,Central,Mostly Urban,32.6,3710.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,10.0,,27.0,,27.0,,,27.0,,,27.0,,,,27.0,269.5
2007,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,402.0,,2.0,,2.0,,,2.0,,,2.0,,,,2.0,3.0,,497.5,,497.5,,,497.5,,,497.5,,,,497.5,746.3
2007,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,2728.0,,2.0,,2.0,1.0,1.0,,,,,,2.0,,2.0,4.0,,73.3,,73.3,36.7,36.7,,,,,,73.3,,73.3,146.6
2007,5,9.0,Brown,8,Central,Mostly Urban,41.1,369.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,271.0,271.0,,,,,271.0,,,,271.0,,271.0,
2007,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1676.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,59.7,59.7,,59.7,,,59.7,,,,59.7,,,59.7,
2007,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,782.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,255.8
2007,9,17.0,Cass,8,Central,Mostly Rural,52.1,660.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,151.5,,151.5,,,151.5,,,,,151.5,,151.5,303.0
2007,10,19.0,Champaign,6,Central,Mostly Urban,12.7,29974.0,3.0,15.0,,15.0,1.0,4.0,6.0,1.0,2.0,13.0,,2.0,2.0,13.0,14.0,10.0,50.0,,50.0,3.3,13.3,20.0,3.3,6.7,43.4,,6.7,6.7,43.4,46.7
2007,11,21.0,Christian,4,Central,Mostly Urban,43.5,1765.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,226.6
2007,12,23.0,Clark,5,Southern,Mostly Rural,59.5,848.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,117.9,,117.9,,,117.9,,,,,117.9,,117.9,
2007,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,1905.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,52.5,,52.5,,,,52.5,,,,52.5,,52.5,52.5
2007,15,29.0,Coles,5,Central,Mostly Urban,24.3,7389.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,3.0,13.5,27.1,,27.1,,,27.1,,,,,27.1,13.5,13.5,40.6
2007,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,282577.0,52.0,149.0,10.0,139.0,31.0,51.0,47.0,3.0,17.0,119.0,23.0,6.0,18.0,131.0,181.0,18.4,52.7,3.5,49.2,11.0,18.0,16.6,1.1,6.0,42.1,8.1,2.1,6.4,46.4,64.1
2007,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1005.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,99.5
2007,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,513.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,194.9
2007,20,39.0,De Witt,6,Central,Mostly Urban,48.8,740.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,1.0,1.0,1.0,135.1,270.3,,270.3,,,270.3,,,,,270.3,135.1,135.1,135.1
2007,21,41.0,Douglas,6,Central,Mostly Rural,61.6,988.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,101.2,,101.2,,,101.2,,,,,101.2,,101.2,
2007,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,50781.0,,3.0,,3.0,,2.0,,1.0,,1.0,1.0,1.0,,3.0,13.0,,5.9,,5.9,,3.9,,2.0,,2.0,2.0,2.0,,5.9,25.6
2007,23,45.0,Edgar,5,Central,Mostly Rural,51.8,918.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,108.9,,108.9,,,,,,,,108.9,,108.9,
2007,24,47.0,Edwards,2,Southern,Completely Rural,100.0,275.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,363.6
2007,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1893.0,,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,1.0,,158.5,,158.5,,52.8,105.7,,,,,158.5,,158.5,52.8
2007,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1119.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,268.1
2007,27,53.0,Ford,11,Central,Mostly Urban,41.8,744.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,134.4
2007,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1812.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,110.4
2007,29,57.0,Fulton,9,Central,Mostly Rural,60.0,1692.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,,59.1,59.1,,59.1,,,59.1,,,,59.1,,,59.1,
2007,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,243.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,823.0
2007,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,2217.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,45.1
2007,34,67.0,Hancock,9,Central,Mostly Rural,71.0,910.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,109.9,109.9,,109.9,,,109.9,,,,,109.9,,109.9,109.9
2007,36,71.0,Henderson,9,Central,Mostly Rural,99.7,332.0,,2.0,,2.0,,2.0,,,,,,2.0,,2.0,,,602.4,,602.4,,602.4,,,,,,602.4,,602.4,
2007,37,73.0,Henry,14,Central,Mostly Rural,50.3,2546.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,1.0,,39.3,,39.3,,,39.3,,,,,39.3,39.3,,39.3
2007,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1560.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,4.0,,64.1,,64.1,,64.1,,,,64.1,,,,64.1,256.4
2007,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,7140.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,14.0,,14.0,14.0,,,,,,,14.0,,14.0,14.0
2007,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,504.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,198.4,,198.4,,,198.4,,,,,198.4,,198.4,
2007,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2029.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,98.6,,98.6,,49.3,49.3,,,,,98.6,49.3,49.3,49.3
2007,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1417.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,70.6
2007,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1011.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,197.8
2007,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,25995.0,7.0,16.0,,16.0,,2.0,10.0,1.0,2.0,2.0,9.0,5.0,1.0,15.0,18.0,26.9,61.6,,61.6,,7.7,38.5,3.8,7.7,7.7,34.6,19.2,3.8,57.7,69.2
2007,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,7401.0,,8.0,,8.0,2.0,2.0,4.0,,,7.0,,1.0,,8.0,9.0,,108.1,,108.1,27.0,27.0,54.0,,,94.6,,13.5,,108.1,121.6
2007,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,4361.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,91.7
2007,48,95.0,Knox,9,Central,Mostly Urban,24.3,3114.0,2.0,3.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,3.0,1.0,64.2,96.3,32.1,64.2,32.1,,64.2,,,32.1,32.1,32.1,,96.3,32.1
2007,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,43927.0,1.0,18.0,,18.0,,4.0,10.0,2.0,2.0,7.0,6.0,5.0,2.0,16.0,20.0,2.3,41.0,,41.0,,9.1,22.8,4.6,4.6,15.9,13.7,11.4,4.6,36.4,45.5
2007,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,5719.0,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,209.8
2007,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1858.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,322.9
2007,53,105.0,Livingston,11,Central,Mostly Urban,40.8,2034.0,,2.0,1.0,1.0,,,,1.0,,,,2.0,,2.0,,,98.3,49.2,49.2,,,,49.2,,,,98.3,,98.3,
2007,54,107.0,Logan,11,Central,Mostly Urban,39.9,2404.0,,7.0,1.0,6.0,,4.0,2.0,1.0,,,,7.0,,7.0,4.0,,291.2,41.6,249.6,,166.4,83.2,41.6,,,,291.2,,291.2,166.4
2007,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,16461.0,2.0,5.0,,5.0,,1.0,3.0,1.0,,,1.0,3.0,,5.0,5.0,12.1,30.4,,30.4,,6.1,18.2,6.1,,,6.1,18.2,,30.4,30.4
2007,57,113.0,McLean,11,Central,Mostly Urban,16.5,17468.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,2.0,,,,2.0,6.0,5.7,11.4,5.7,5.7,5.7,,5.7,,,11.4,,,,11.4,34.3
2007,58,115.0,Macon,6,Central,Mostly Urban,15.3,6503.0,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,9.0,,15.4,,15.4,,,15.4,,,15.4,,,,15.4,138.4
2007,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2651.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,7.0,,37.7,,37.7,,,37.7,,,,,37.7,,37.7,264.1
2007,60,119.0,Madison,3,Southern,Mostly Urban,13.3,14335.0,3.0,6.0,,6.0,1.0,2.0,2.0,1.0,,3.0,,3.0,,6.0,22.0,20.9,41.9,,41.9,7.0,14.0,14.0,7.0,,20.9,,20.9,,41.9,153.5
2007,61,121.0,Marion,4,Southern,Mostly Urban,45.1,1943.0,,2.0,,2.0,,2.0,,,,2.0,,,1.0,1.0,6.0,,102.9,,102.9,,102.9,,,,102.9,,,51.5,51.5,308.8
2007,62,123.0,Marshall,10,Central,Completely Rural,100.0,610.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,163.9
2007,63,125.0,Mason,8,Central,Mostly Rural,77.5,749.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,133.5,,133.5,,,133.5,,,,,133.5,,133.5,267.0
2007,64,127.0,Massac,1,Southern,Mostly Rural,50.5,640.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,2.0,,156.2,,156.2,156.2,,,,,156.2,,,,156.2,312.5
2007,66,131.0,Mercer,14,Central,Mostly Rural,77.8,789.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,126.7,126.7,,126.7,,,,126.7,,,,126.7,,126.7,
2007,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,1624.0,1.0,2.0,,2.0,1.0,,1.0,,,,,2.0,,2.0,2.0,61.6,123.2,,123.2,61.6,,61.6,,,,,123.2,,123.2,123.2
2007,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,1585.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,2.0,,63.1,,63.1,,63.1,,,,,,63.1,63.1,,126.2
2007,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,702.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,142.5,,142.5,,,142.5,,,,,142.5,,142.5,142.5
2007,72,143.0,Peoria,10,Central,Mostly Urban,14.6,10869.0,,15.0,,15.0,2.0,5.0,6.0,1.0,,8.0,,7.0,,15.0,42.0,,138.0,,138.0,18.4,46.0,55.2,9.2,,73.6,,64.4,,138.0,386.4
2007,73,145.0,Perry,20,Southern,Mostly Urban,43.6,1277.0,2.0,3.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,2.0,1.0,156.6,234.9,78.3,156.6,,78.3,78.3,78.3,,78.3,,156.6,78.3,156.6,78.3
2007,75,149.0,Pike,8,Central,Mostly Rural,72.3,817.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,,122.4,,122.4,,122.4,,,,,,122.4,122.4,,122.4
2007,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,355.0,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,281.7,,281.7,,281.7,,,,281.7,,,,281.7,
2007,78,155.0,Putnam,10,Central,Completely Rural,100.0,282.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,354.6,354.6,,354.6,,,354.6,,,,,354.6,,354.6,
2007,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1710.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,292.4
2007,80,159.0,Richland,2,Southern,Mostly Urban,43.5,748.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,133.7,,133.7,,,133.7,,,,,133.7,,133.7,
2007,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8167.0,,4.0,,4.0,,1.0,2.0,,1.0,2.0,,2.0,1.0,3.0,33.0,,49.0,,49.0,,12.2,24.5,,12.2,24.5,,24.5,12.2,36.7,404.1
2007,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,14601.0,,3.0,,3.0,,,2.0,,1.0,3.0,,,1.0,2.0,15.0,,20.5,,20.5,,,13.7,,6.8,20.5,,,6.8,13.7,102.7
2007,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9091.0,,4.0,,4.0,1.0,,2.0,1.0,,3.0,,1.0,,4.0,21.0,,44.0,,44.0,11.0,,22.0,11.0,,33.0,,11.0,,44.0,231.0
2007,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,314.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,955.4
2007,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2328.0,2.0,5.0,,5.0,,2.0,3.0,,,2.0,,3.0,,5.0,3.0,85.9,214.8,,214.8,,85.9,128.9,,,85.9,,128.9,,214.8,128.9
2007,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,5945.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,33.6
2007,91,181.0,Union,1,Southern,Mostly Rural,65.9,859.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,116.4
2007,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,3985.0,1.0,8.0,,8.0,,6.0,1.0,,1.0,1.0,1.0,6.0,1.0,7.0,12.0,25.1,200.8,,200.8,,150.6,25.1,,25.1,25.1,25.1,150.6,25.1,175.7,301.1
2007,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,579.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,345.4
2007,94,187.0,Warren,9,Central,Mostly Urban,45.5,1623.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,61.6,,61.6,,,61.6,,,,,61.6,,61.6,
2007,95,189.0,Washington,20,Southern,Mostly Rural,73.6,763.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,,131.1,,131.1,,131.1,,,,,,131.1,131.1,,
2007,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,805.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,372.7
2007,97,193.0,White,2,Southern,Mostly Rural,62.0,651.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,153.6
2007,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,3074.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,292.8
2007,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,36113.0,1.0,6.0,,6.0,1.0,2.0,1.0,1.0,1.0,4.0,,2.0,,6.0,36.0,2.8,16.6,,16.6,2.8,5.5,2.8,2.8,2.8,11.1,,5.5,,16.6,99.7
2007,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,2789.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,143.4
2007,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,15417.0,4.0,8.0,,8.0,1.0,2.0,4.0,,1.0,3.0,2.0,3.0,1.0,7.0,33.0,25.9,51.9,,51.9,6.5,13.0,25.9,,6.5,19.5,13.0,19.5,6.5,45.4,214.0
2007,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2211.0,1.0,5.0,,5.0,1.0,,2.0,,,,,5.0,1.0,4.0,2.0,45.2,226.1,,226.1,45.2,,90.5,,,,,226.1,45.2,180.9,90.5
2008,1,1.0,Adams,8,Central,Mostly Urban,32.6,3663.0,1.0,8.0,,8.0,2.0,3.0,1.0,1.0,,4.0,,4.0,1.0,7.0,9.0,27.3,218.4,,218.4,54.6,81.9,27.3,27.3,,109.2,,109.2,27.3,191.1,245.7
2008,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,387.0,,1.0,,1.0,,,,,,1.0,,,,1.0,6.0,,258.4,,258.4,,,,,,258.4,,,,258.4,1550.4
2008,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1368.0,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,146.2,,146.2,,73.1,73.1,,,73.1,,73.1,,146.2,
2008,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,2907.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,137.6
2008,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1678.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,59.6,,59.6,,,59.6,,,,,59.6,,59.6,119.2
2008,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,761.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,131.4
2008,9,17.0,Cass,8,Central,Mostly Rural,52.1,661.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,302.6
2008,10,19.0,Champaign,6,Central,Mostly Urban,12.7,30081.0,,14.0,,14.0,,3.0,8.0,2.0,1.0,10.0,1.0,3.0,4.0,10.0,22.0,,46.5,,46.5,,10.0,26.6,6.6,3.3,33.2,3.3,10.0,13.3,33.2,73.1
2008,11,21.0,Christian,4,Central,Mostly Urban,43.5,1796.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,167.0
2008,13,25.0,Clay,4,Southern,Mostly Rural,64.7,664.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,150.6
2008,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,1914.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,52.2
2008,15,29.0,Coles,5,Central,Mostly Urban,24.3,7396.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,2.0,,27.0,,27.0,,,13.5,13.5,,,,27.0,,27.0,27.0
2008,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,284896.0,65.0,176.0,3.0,173.0,59.0,39.0,45.0,6.0,26.0,138.0,32.0,6.0,15.0,161.0,283.0,22.8,61.8,1.1,60.7,20.7,13.7,15.8,2.1,9.1,48.4,11.2,2.1,5.3,56.5,99.3
2008,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,526.0,1.0,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,190.1,190.1,,190.1,,,190.1,,,190.1,,,,190.1,
2008,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,13767.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,14.5
2008,20,39.0,De Witt,6,Central,Mostly Urban,48.8,745.0,1.0,5.0,,5.0,,1.0,4.0,,,,1.0,4.0,2.0,3.0,2.0,134.2,671.1,,671.1,,134.2,536.9,,,,134.2,536.9,268.5,402.7,268.5
2008,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,51571.0,,3.0,,3.0,,1.0,1.0,,,3.0,,,1.0,2.0,9.0,,5.8,,5.8,,1.9,1.9,,,5.8,,,1.9,3.9,17.5
2008,23,45.0,Edgar,5,Central,Mostly Rural,51.8,886.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,4.0,,225.7,,225.7,,,225.7,,,,,225.7,,225.7,451.5
2008,24,47.0,Edwards,2,Southern,Completely Rural,100.0,273.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,366.3
2008,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1882.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,6.0,53.1,53.1,,53.1,,53.1,,,,,,53.1,,53.1,318.8
2008,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1114.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,89.8,,89.8,,,,89.8,,,,89.8,,89.8,89.8
2008,27,53.0,Ford,11,Central,Mostly Urban,41.8,692.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,144.5,,144.5,,,144.5,,,,,144.5,,144.5,
2008,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1821.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,1.0,,109.8,,109.8,,,54.9,54.9,,,,109.8,,109.8,54.9
2008,29,57.0,Fulton,9,Central,Mostly Rural,60.0,1697.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,58.9
2008,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,271.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,369.0
2008,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,2261.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,88.5
2008,34,67.0,Hancock,9,Central,Mostly Rural,71.0,938.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,106.6
2008,36,71.0,Henderson,9,Central,Mostly Rural,99.7,338.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,295.9,295.9,,295.9,,,295.9,,,,,295.9,,295.9,
2008,37,73.0,Henry,14,Central,Mostly Rural,50.3,2530.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,39.5,79.1,39.5,39.5,39.5,,39.5,,,,,79.1,39.5,39.5,79.1
2008,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1509.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,463.9
2008,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,6989.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,28.6
2008,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,494.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,202.4
2008,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2042.0,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,3.0,,97.9,,97.9,,49.0,49.0,,,49.0,,49.0,49.0,49.0,146.9
2008,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1394.0,1.0,3.0,,3.0,,1.0,1.0,1.0,,,,3.0,,3.0,,71.7,215.2,,215.2,,71.7,71.7,71.7,,,,215.2,,215.2,
2008,44,87.0,Johnson,1,Southern,Completely Rural,100.0,768.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,130.2
2008,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,26927.0,3.0,18.0,1.0,17.0,,7.0,8.0,,3.0,8.0,9.0,1.0,2.0,16.0,10.0,11.1,66.8,3.7,63.1,,26.0,29.7,,11.1,29.7,33.4,3.7,7.4,59.4,37.1
2008,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,7596.0,1.0,13.0,2.0,11.0,1.0,4.0,6.0,1.0,1.0,6.0,1.0,6.0,,13.0,13.0,13.2,171.1,26.3,144.8,13.2,52.7,79.0,13.2,13.2,79.0,13.2,79.0,,171.1,171.1
2008,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,4641.0,,5.0,,5.0,1.0,2.0,2.0,,,,1.0,4.0,,5.0,3.0,,107.7,,107.7,21.5,43.1,43.1,,,,21.5,86.2,,107.7,64.6
2008,48,95.0,Knox,9,Central,Mostly Urban,24.3,3215.0,,3.0,1.0,2.0,1.0,2.0,,,,1.0,2.0,,1.0,2.0,1.0,,93.3,31.1,62.2,31.1,62.2,,,,31.1,62.2,,31.1,62.2,31.1
2008,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,44930.0,1.0,10.0,,10.0,,5.0,4.0,,,6.0,3.0,1.0,,10.0,19.0,2.2,22.3,,22.3,,11.1,8.9,,,13.4,6.7,2.2,,22.3,42.3
2008,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,5772.0,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,190.6
2008,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1818.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,2.0,,55.0,,55.0,55.0,,,,,,,55.0,,55.0,110.0
2008,53,105.0,Livingston,11,Central,Mostly Urban,40.8,2035.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,49.1,,49.1,,,49.1,,,,,49.1,,49.1,98.3
2008,54,107.0,Logan,11,Central,Mostly Urban,39.9,2374.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,8.0,,42.1,,42.1,,,,,42.1,,,42.1,,42.1,337.0
2008,55,109.0,McDonough,9,Central,Mostly Urban,29.5,6193.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,16.1,16.1,,16.1,,,,16.1,,,,16.1,,16.1,
2008,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,16928.0,,1.0,,1.0,,,,,,,,1.0,,1.0,3.0,,5.9,,5.9,,,,,,,,5.9,,5.9,17.7
2008,57,113.0,McLean,11,Central,Mostly Urban,16.5,17722.0,,3.0,,3.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,2.0,10.0,,16.9,,16.9,5.6,5.6,5.6,,,5.6,,11.3,5.6,11.3,56.4
2008,58,115.0,Macon,6,Central,Mostly Urban,15.3,6509.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,61.5
2008,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2656.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,113.0
