year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,court_evalation,new_court_and_court_evaluation,offense_class_felony,offense_class_misdemeanor_and_unknown,offense_type_drug,offense_type_person,offense_type_property,offense_type_sex,offense_type_weapons,race_ethnicity_black,race_ethnicity_hispanic,race_ethnicity_white,sex_female,sex_male,technical_violation,court_evalation_rate,new_court_and_court_evaluation_rate,offense_class_felony_rate,offense_class_misdemeanor_and_unknown_rate,offense_type_drug_rate,offense_type_person_rate,offense_type_property_rate,offense_type_sex_rate,offense_type_weapons_rate,race_ethnicity_black_rate,race_ethnicity_hispanic_rate,race_ethnicity_white_rate,sex_female_rate,sex_male_rate,technical_violation_rate
2001,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,1114.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,89.8,,89.8,,,89.8,,,,,89.8,,89.8,89.8
2001,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,615.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,162.6
2001,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,11306.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,2.0,,8.8,,8.8,,,8.8,,,,,8.8,,8.8,17.7
2001,20,39.0,De Witt,6,Central,Mostly Urban,48.8,859.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,3.0,,116.4,116.4,,,,,116.4,,,,116.4,,116.4,349.2
2001,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,46784.0,2.0,27.0,2.0,25.0,2.0,10.0,12.0,1.0,2.0,9.0,8.0,9.0,1.0,26.0,17.0,4.3,57.7,4.3,53.4,4.3,21.4,25.6,2.1,4.3,19.2,17.1,19.2,2.1,55.6,36.3
2001,23,45.0,Edgar,5,Central,Mostly Rural,51.8,1011.0,1.0,5.0,,5.0,,1.0,3.0,1.0,,,,5.0,2.0,3.0,3.0,98.9,494.6,,494.6,,98.9,296.7,98.9,,,,494.6,197.8,296.7,296.7
2001,24,47.0,Edwards,2,Southern,Completely Rural,100.0,321.0,,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,,,934.6,,934.6,,311.5,623.1,,,,,934.6,,934.6,
2001,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1941.0,2.0,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,103.0,103.0,,103.0,,51.5,51.5,,,,,103.0,,103.0,
2001,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1176.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,85.0,85.0,,85.0,,,85.0,,,,85.0,,,85.0,85.0
2001,27,53.0,Ford,11,Central,Mostly Urban,41.8,704.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,1.0,,142.0,,142.0,,,,142.0,,,,142.0,,142.0,142.0
2001,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1867.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,53.6,,53.6,,,53.6,,,,,53.6,,53.6,53.6
2001,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,366.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,273.2,,273.2,,,273.2,,,,,273.2,,273.2,
2001,31,61.0,Greene,7,Central,Mostly Rural,70.8,818.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,122.2,122.2,,122.2,,,,,,,,122.2,,122.2,
2001,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,2079.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,48.1
2001,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,461.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,216.9
2001,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1070.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,93.5
2001,36,71.0,Henderson,9,Central,Mostly Rural,99.7,434.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,230.4
2001,37,73.0,Henry,14,Central,Mostly Rural,50.3,2778.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,6.0,,36.0,,36.0,,,36.0,,,,,36.0,,36.0,216.0
2001,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1545.0,1.0,4.0,,4.0,,2.0,2.0,,,,,4.0,1.0,3.0,2.0,64.7,258.9,,258.9,,129.4,129.4,,,,,258.9,64.7,194.2,129.4
2001,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,8030.0,,2.0,,2.0,,1.0,1.0,,,2.0,,,,2.0,2.0,,24.9,,24.9,,12.5,12.5,,,24.9,,,,24.9,24.9
2001,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2189.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,1.0,,3.0,,2.0,1.0,4.0,,45.7,228.4,45.7,182.7,45.7,45.7,91.4,45.7,,137.0,,91.4,45.7,182.7,
2001,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1506.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,66.4,,66.4,,,,,,,,66.4,,66.4,
2001,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,1062.0,,1.0,,1.0,,,,1.0,,,,1.0,,1.0,,,94.2,,94.2,,,,94.2,,,,94.2,,94.2,
2001,44,87.0,Johnson,1,Southern,Completely Rural,100.0,815.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,122.7,122.7,,122.7,,,122.7,,,,,122.7,,122.7,122.7
2001,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,23588.0,1.0,14.0,3.0,11.0,,4.0,7.0,1.0,2.0,3.0,9.0,2.0,1.0,13.0,13.0,4.2,59.4,12.7,46.6,,17.0,29.7,4.2,8.5,12.7,38.2,8.5,4.2,55.1,55.1
2001,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,6486.0,3.0,14.0,,14.0,3.0,4.0,6.0,,1.0,9.0,2.0,3.0,3.0,11.0,12.0,46.3,215.8,,215.8,46.3,61.7,92.5,,15.4,138.8,30.8,46.3,46.3,169.6,185.0
2001,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,3065.0,,4.0,1.0,3.0,1.0,1.0,2.0,,,,1.0,3.0,,4.0,,,130.5,32.6,97.9,32.6,32.6,65.3,,,,32.6,97.9,,130.5,
2001,48,95.0,Knox,9,Central,Mostly Urban,24.3,3198.0,,2.0,,2.0,,1.0,1.0,,,,1.0,1.0,,2.0,,,62.5,,62.5,,31.3,31.3,,,,31.3,31.3,,62.5,
2001,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,40014.0,,44.0,3.0,41.0,3.0,13.0,17.0,5.0,6.0,18.0,10.0,16.0,5.0,39.0,35.0,,110.0,7.5,102.5,7.5,32.5,42.5,12.5,15.0,45.0,25.0,40.0,12.5,97.5,87.5
2001,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,6045.0,1.0,5.0,,5.0,,3.0,2.0,,,,1.0,4.0,,5.0,6.0,16.5,82.7,,82.7,,49.6,33.1,,,,16.5,66.2,,82.7,99.3
2001,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1890.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,3.0,,52.9,,52.9,,,52.9,,,,,52.9,,52.9,158.7
2001,53,105.0,Livingston,11,Central,Mostly Urban,40.8,2136.0,2.0,4.0,1.0,3.0,,1.0,2.0,1.0,,,,4.0,1.0,3.0,3.0,93.6,187.3,46.8,140.4,,46.8,93.6,46.8,,,,187.3,46.8,140.4,140.4
2001,54,107.0,Logan,11,Central,Mostly Urban,39.9,2290.0,,3.0,3.0,,,,,3.0,,,,3.0,,3.0,1.0,,131.0,131.0,,,,,131.0,,,,131.0,,131.0,43.7
2001,55,109.0,McDonough,9,Central,Mostly Urban,29.5,5333.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,37.5,,37.5,,18.8,18.8,,,,,37.5,,37.5,
2001,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,13357.0,2.0,7.0,,7.0,2.0,1.0,3.0,1.0,,,1.0,6.0,,7.0,7.0,15.0,52.4,,52.4,15.0,7.5,22.5,7.5,,,7.5,44.9,,52.4,52.4
2001,57,113.0,McLean,11,Central,Mostly Urban,16.5,16199.0,10.0,31.0,2.0,29.0,5.0,10.0,12.0,2.0,1.0,8.0,3.0,20.0,7.0,24.0,18.0,61.7,191.4,12.3,179.0,30.9,61.7,74.1,12.3,6.2,49.4,18.5,123.5,43.2,148.2,111.1
2001,58,115.0,Macon,6,Central,Mostly Urban,15.3,6722.0,1.0,16.0,2.0,14.0,1.0,4.0,11.0,,,10.0,,6.0,1.0,15.0,11.0,14.9,238.0,29.8,208.3,14.9,59.5,163.6,,,148.8,,89.3,14.9,223.1,163.6
2001,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,2799.0,,3.0,,3.0,,1.0,2.0,,,,,3.0,,3.0,4.0,,107.2,,107.2,,35.7,71.5,,,,,107.2,,107.2,142.9
2001,60,119.0,Madison,3,Southern,Mostly Urban,13.3,14715.0,2.0,9.0,2.0,7.0,,2.0,5.0,2.0,,4.0,,5.0,1.0,8.0,9.0,13.6,61.2,13.6,47.6,,13.6,34.0,13.6,,27.2,,34.0,6.8,54.4,61.2
2001,61,121.0,Marion,4,Southern,Mostly Urban,45.1,2181.0,2.0,5.0,,5.0,1.0,2.0,2.0,,,,,5.0,,5.0,3.0,91.7,229.3,,229.3,45.9,91.7,91.7,,,,,229.3,,229.3,137.6
2001,62,123.0,Marshall,10,Central,Completely Rural,100.0,635.0,1.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,1.0,157.5,472.4,,472.4,,,472.4,,,,,472.4,,472.4,157.5
2001,63,125.0,Mason,8,Central,Mostly Rural,77.5,774.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,1.0,129.2,258.4,,258.4,,,258.4,,,,,258.4,,258.4,129.2
2001,64,127.0,Massac,1,Southern,Mostly Rural,50.5,759.0,,2.0,,2.0,,1.0,1.0,,,1.0,,1.0,,2.0,2.0,,263.5,,263.5,,131.8,131.8,,,131.8,,131.8,,263.5,263.5
2001,65,129.0,Menard,8,Central,Mostly Rural,75.7,634.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,315.5
2001,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,1519.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,197.5
2001,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,1685.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,178.0
2001,69,137.0,Morgan,7,Central,Mostly Urban,36.2,2774.0,,5.0,,5.0,,2.0,2.0,,1.0,3.0,,2.0,,5.0,6.0,,180.2,,180.2,,72.1,72.1,,36.0,108.1,,72.1,,180.2,216.3
2001,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,757.0,1.0,3.0,,3.0,,,3.0,,,,,3.0,2.0,1.0,1.0,132.1,396.3,,396.3,,,396.3,,,,,396.3,264.2,132.1,132.1
2001,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,2740.0,,3.0,,3.0,,2.0,1.0,,,1.0,,2.0,,3.0,3.0,,109.5,,109.5,,73.0,36.5,,,36.5,,73.0,,109.5,109.5
2001,72,143.0,Peoria,10,Central,Mostly Urban,14.6,10988.0,3.0,24.0,1.0,23.0,1.0,7.0,13.0,2.0,1.0,12.0,1.0,11.0,,24.0,66.0,27.3,218.4,9.1,209.3,9.1,63.7,118.3,18.2,9.1,109.2,9.1,100.1,,218.4,600.7
2001,74,147.0,Piatt,6,Central,Mostly Rural,67.7,818.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,122.2,,122.2,122.2,,,,,,,122.2,,122.2,
2001,75,149.0,Pike,8,Central,Mostly Rural,72.3,904.0,1.0,4.0,,4.0,,1.0,3.0,,,,,4.0,,4.0,,110.6,442.5,,442.5,,110.6,331.9,,,,,442.5,,442.5,
2001,76,151.0,Pope,1,Southern,Completely Rural,100.0,360.0,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,277.8,,277.8,277.8,,,,,,,277.8,,277.8,
2001,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,406.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,2.0,,,,2.0,,246.3,492.6,246.3,246.3,,246.3,246.3,,,492.6,,,,492.6,
2001,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,1862.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,5.0,,107.4,,107.4,,,107.4,,,,,107.4,,107.4,268.5
2001,80,159.0,Richland,2,Southern,Mostly Urban,43.5,870.0,,3.0,,3.0,1.0,,2.0,,,,,3.0,,3.0,1.0,,344.8,,344.8,114.9,,229.9,,,,,344.8,,344.8,114.9
2001,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,8950.0,2.0,17.0,2.0,15.0,1.0,6.0,8.0,1.0,1.0,7.0,3.0,7.0,,17.0,16.0,22.3,189.9,22.3,167.6,11.2,67.0,89.4,11.2,11.2,78.2,33.5,78.2,,189.9,178.8
2001,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,14497.0,3.0,13.0,4.0,9.0,,6.0,5.0,2.0,,11.0,,2.0,2.0,11.0,15.0,20.7,89.7,27.6,62.1,,41.4,34.5,13.8,,75.9,,13.8,13.8,75.9,103.5
2001,83,165.0,Saline,1,Southern,Mostly Urban,43.7,1649.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,60.6
2001,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,9446.0,,16.0,3.0,13.0,,7.0,7.0,2.0,,9.0,,7.0,,16.0,18.0,,169.4,31.8,137.6,,74.1,74.1,21.2,,95.3,,74.1,,169.4,190.6
2001,88,175.0,Stark,10,Central,Completely Rural,100.0,315.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,,,634.9,,634.9,,,317.5,317.5,,,,634.9,,634.9,
2001,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,2604.0,1.0,2.0,,2.0,,,1.0,,,1.0,,1.0,,2.0,8.0,38.4,76.8,,76.8,,,38.4,,,38.4,,38.4,,76.8,307.2
2001,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,6450.0,,8.0,2.0,6.0,1.0,1.0,4.0,2.0,,,1.0,7.0,,8.0,19.0,,124.0,31.0,93.0,15.5,15.5,62.0,31.0,,,15.5,108.5,,124.0,294.6
2001,91,181.0,Union,1,Southern,Mostly Rural,65.9,950.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,105.3,105.3,,105.3,,,105.3,,,,,105.3,,105.3,
2001,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,4343.0,1.0,4.0,1.0,3.0,,2.0,1.0,1.0,,2.0,1.0,1.0,1.0,3.0,7.0,23.0,92.1,23.0,69.1,,46.1,23.0,23.0,,46.1,23.0,23.0,23.0,69.1,161.2
2001,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,790.0,1.0,3.0,,3.0,,,3.0,,,,,3.0,,3.0,3.0,126.6,379.7,,379.7,,,379.7,,,,,379.7,,379.7,379.7
2001,94,187.0,Warren,9,Central,Mostly Urban,45.5,1551.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,257.9
2001,95,189.0,Washington,20,Southern,Mostly Rural,73.6,837.0,2.0,5.0,1.0,4.0,,3.0,1.0,1.0,,,,5.0,,5.0,1.0,238.9,597.4,119.5,477.9,,358.4,119.5,119.5,,,,597.4,,597.4,119.5
2001,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,895.0,,3.0,,3.0,,2.0,1.0,,,,,3.0,1.0,2.0,1.0,,335.2,,335.2,,223.5,111.7,,,,,335.2,111.7,223.5,111.7
2001,97,193.0,White,2,Southern,Mostly Rural,62.0,776.0,,3.0,,3.0,,2.0,1.0,,,1.0,,2.0,,3.0,,,386.6,,386.6,,257.7,128.9,,,128.9,,257.7,,386.6,
2001,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,3238.0,1.0,5.0,1.0,4.0,,1.0,3.0,1.0,,,,4.0,1.0,4.0,13.0,30.9,154.4,30.9,123.5,,30.9,92.6,30.9,,,,123.5,30.9,123.5,401.5
2001,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,28233.0,9.0,22.0,4.0,18.0,5.0,6.0,5.0,2.0,3.0,11.0,6.0,5.0,2.0,20.0,27.0,31.9,77.9,14.2,63.8,17.7,21.3,17.7,7.1,10.6,39.0,21.3,17.7,7.1,70.8,95.6
2001,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,2974.0,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,33.6,,33.6,,33.6,,,,,,33.6,,33.6,
2001,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,14557.0,8.0,58.0,17.0,41.0,12.0,21.0,16.0,7.0,2.0,35.0,5.0,18.0,5.0,53.0,40.0,55.0,398.4,116.8,281.7,82.4,144.3,109.9,48.1,13.7,240.4,34.3,123.7,34.3,364.1,274.8
2001,102,203.0,Woodford,11,Central,Mostly Rural,54.9,2232.0,,4.0,,4.0,1.0,,2.0,,1.0,,,4.0,,4.0,2.0,,179.2,,179.2,44.8,,89.6,,44.8,,,179.2,,179.2,89.6
2002,1,1.0,Adams,8,Central,Mostly Urban,32.6,3921.0,3.0,13.0,,13.0,,5.0,5.0,2.0,,8.0,,5.0,2.0,11.0,11.0,76.5,331.5,,331.5,,127.5,127.5,51.0,,204.0,,127.5,51.0,280.5,280.5
2002,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,485.0,,2.0,1.0,1.0,1.0,,1.0,,,2.0,,,,2.0,1.0,,412.4,206.2,206.2,206.2,,206.2,,,412.4,,,,412.4,206.2
2002,3,5.0,Bond,3,Southern,Mostly Rural,60.7,1269.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,,78.8,157.6,,157.6,,,157.6,,,,,157.6,,157.6,
2002,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,2345.0,2.0,3.0,,3.0,1.0,,2.0,,,,,3.0,2.0,1.0,4.0,85.3,127.9,,127.9,42.6,,85.3,,,,,127.9,85.3,42.6,170.6
2002,5,9.0,Brown,8,Central,Mostly Urban,41.1,420.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,238.1,,238.1,,,238.1,,,,,238.1,,238.1,
2002,6,11.0,Bureau,13,Central,Mostly Rural,57.4,1943.0,2.0,7.0,,7.0,2.0,1.0,3.0,1.0,,,,7.0,,7.0,4.0,102.9,360.3,,360.3,102.9,51.5,154.4,51.5,,,,360.3,,360.3,205.9
2002,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,841.0,1.0,4.0,,4.0,,,,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,118.9,475.6,,475.6,,,,118.9,237.8,118.9,118.9,237.8,118.9,356.7,118.9
2002,9,17.0,Cass,8,Central,Mostly Rural,52.1,707.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,141.4
2002,10,19.0,Champaign,6,Central,Mostly Urban,12.7,26446.0,3.0,16.0,1.0,15.0,2.0,3.0,6.0,1.0,1.0,12.0,1.0,3.0,1.0,15.0,23.0,11.3,60.5,3.8,56.7,7.6,11.3,22.7,3.8,3.8,45.4,3.8,11.3,3.8,56.7,87.0
2002,11,21.0,Christian,4,Central,Mostly Urban,43.5,1669.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,3.0,,59.9,,59.9,,,59.9,,,,,59.9,,59.9,179.7
2002,12,23.0,Clark,5,Southern,Mostly Rural,59.5,844.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,118.5
2002,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,1950.0,,2.0,,2.0,,1.0,1.0,,,,,2.0,,2.0,,,102.6,,102.6,,51.3,51.3,,,,,102.6,,102.6,
2002,15,29.0,Coles,5,Central,Mostly Urban,24.3,6620.0,2.0,5.0,,5.0,,3.0,,2.0,,1.0,,4.0,1.0,4.0,3.0,30.2,75.5,,75.5,,45.3,,30.2,,15.1,,60.4,15.1,60.4,45.3
2002,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,282818.0,16.0,382.0,64.0,318.0,95.0,141.0,88.0,16.0,41.0,265.0,88.0,26.0,17.0,365.0,357.0,5.7,135.1,22.6,112.4,33.6,49.9,31.1,5.7,14.5,93.7,31.1,9.2,6.0,129.1,126.2
2002,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,639.0,,2.0,,2.0,,,2.0,,,,,2.0,,2.0,2.0,,313.0,,313.0,,,313.0,,,,,313.0,,313.0,313.0
2002,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,11760.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,8.5,,8.5,,,8.5,,,,,8.5,,8.5,8.5
2002,20,39.0,De Witt,6,Central,Mostly Urban,48.8,795.0,,1.0,,1.0,,,1.0,,,,,1.0,1.0,,4.0,,125.8,,125.8,,,125.8,,,,,125.8,125.8,,503.1
2002,21,41.0,Douglas,6,Central,Mostly Rural,61.6,1058.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,94.5,94.5,,94.5,,,94.5,,,,,94.5,,94.5,94.5
2002,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,47798.0,2.0,26.0,1.0,25.0,,8.0,11.0,2.0,2.0,5.0,7.0,14.0,3.0,23.0,26.0,4.2,54.4,2.1,52.3,,16.7,23.0,4.2,4.2,10.5,14.6,29.3,6.3,48.1,54.4
2002,23,45.0,Edgar,5,Central,Mostly Rural,51.8,981.0,1.0,7.0,,7.0,1.0,2.0,4.0,,,,,7.0,,7.0,5.0,101.9,713.6,,713.6,101.9,203.9,407.7,,,,,713.6,,713.6,509.7
2002,24,47.0,Edwards,2,Southern,Completely Rural,100.0,310.0,,3.0,,3.0,,1.0,2.0,,,,,3.0,1.0,2.0,1.0,,967.7,,967.7,,322.6,645.2,,,,,967.7,322.6,645.2,322.6
2002,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,1928.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,51.9,,51.9,,,51.9,,,,,51.9,,51.9,
2002,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,1175.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,85.1,85.1,,85.1,,,85.1,,,,,85.1,,85.1,85.1
2002,27,53.0,Ford,11,Central,Mostly Urban,41.8,724.0,,2.0,,2.0,,,1.0,1.0,,,,2.0,,2.0,,,276.2,,276.2,,,138.1,138.1,,,,276.2,,276.2,
2002,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,1762.0,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,3.0,,56.8,,56.8,,56.8,,,,,,56.8,56.8,,170.3
2002,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,296.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,337.8
2002,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,442.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,226.2
2002,34,67.0,Hancock,9,Central,Mostly Rural,71.0,1029.0,,2.0,1.0,1.0,,1.0,,1.0,,,,2.0,,2.0,,,194.4,97.2,97.2,,97.2,,97.2,,,,194.4,,194.4,
2002,37,73.0,Henry,14,Central,Mostly Rural,50.3,2721.0,1.0,2.0,,2.0,,,2.0,,,,,2.0,,2.0,4.0,36.8,73.5,,73.5,,,73.5,,,,,73.5,,73.5,147.0
2002,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,1608.0,,3.0,,3.0,,,3.0,,,,1.0,2.0,1.0,2.0,5.0,,186.6,,186.6,,,186.6,,,,62.2,124.4,62.2,124.4,310.9
2002,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,7530.0,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,5.0,,13.3,13.3,,,,,,13.3,13.3,,,,13.3,66.4
2002,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,2046.0,1.0,5.0,,5.0,,3.0,2.0,,,2.0,,3.0,2.0,3.0,4.0,48.9,244.4,,244.4,,146.6,97.8,,,97.8,,146.6,97.8,146.6,195.5
2002,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,1504.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,199.5
2002,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,24070.0,5.0,32.0,11.0,21.0,,16.0,8.0,2.0,6.0,12.0,14.0,6.0,2.0,30.0,17.0,20.8,132.9,45.7,87.2,,66.5,33.2,8.3,24.9,49.9,58.2,24.9,8.3,124.6,70.6
2002,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,6508.0,5.0,17.0,,17.0,1.0,3.0,9.0,3.0,1.0,11.0,1.0,5.0,1.0,16.0,12.0,76.8,261.2,,261.2,15.4,46.1,138.3,46.1,15.4,169.0,15.4,76.8,15.4,245.9,184.4
2002,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,3050.0,,3.0,,3.0,,,2.0,1.0,,,,3.0,,3.0,3.0,,98.4,,98.4,,,65.6,32.8,,,,98.4,,98.4,98.4
2002,48,95.0,Knox,9,Central,Mostly Urban,24.3,3103.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,32.2,32.2,,32.2,,,32.2,,,,,32.2,,32.2,
2002,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,41716.0,,37.0,4.0,33.0,5.0,8.0,13.0,5.0,5.0,15.0,7.0,15.0,3.0,34.0,45.0,,88.7,9.6,79.1,12.0,19.2,31.2,12.0,12.0,36.0,16.8,36.0,7.2,81.5,107.9
2002,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,5810.0,2.0,5.0,1.0,4.0,1.0,1.0,2.0,,,,,5.0,1.0,4.0,8.0,34.4,86.1,17.2,68.8,17.2,17.2,34.4,,,,,86.1,17.2,68.8,137.7
2002,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,828.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,120.8,,120.8,,,120.8,,,,,120.8,,120.8,
2002,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,1817.0,3.0,8.0,,8.0,,2.0,5.0,1.0,,,2.0,6.0,1.0,7.0,2.0,165.1,440.3,,440.3,,110.1,275.2,55.0,,,110.1,330.2,55.0,385.3,110.1
2002,53,105.0,Livingston,11,Central,Mostly Urban,40.8,2136.0,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,1.0,,46.8,,46.8,,,46.8,,,,,46.8,,46.8,46.8
2002,54,107.0,Logan,11,Central,Mostly Urban,39.9,2366.0,1.0,4.0,1.0,3.0,,2.0,1.0,1.0,,,,4.0,,4.0,4.0,42.3,169.1,42.3,126.8,,84.5,42.3,42.3,,,,169.1,,169.1,169.1
2002,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,13905.0,4.0,9.0,3.0,6.0,,5.0,2.0,2.0,,,1.0,8.0,,9.0,5.0,28.8,64.7,21.6,43.1,,36.0,14.4,14.4,,,7.2,57.5,,64.7,36.0
2002,57,113.0,McLean,11,Central,Mostly Urban,16.5,17202.0,3.0,16.0,2.0,14.0,3.0,4.0,8.0,1.0,,7.0,,8.0,3.0,13.0,15.0,17.4,93.0,11.6,81.4,17.4,23.3,46.5,5.8,,40.7,,46.5,17.4,75.6,87.2
