year,id,fips_number,county_name,judicial_circuit,region,community_type,percent_rural,population,cannabis_control_act,controlled_substance_act,drug_paraphernalia_control_act,hypodermic_syringes_and_neddles_act,methamphetamine,cannabis_control_act_rate,controlled_substance_act_rate,drug_paraphernalia_control_act_rate,hypodermic_syringes_and_neddles_act_rate,methamphetamine_rate
1988,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14626,9.0,1.0,,0.0,,61.5,6.8,,0.0,
1988,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33835,11.0,0.0,,0.0,,32.5,0.0,,0.0,
1988,15,29.0,Coles,5,Central,Mostly Urban,24.3,52030,14.0,7.0,,0.0,,26.9,13.5,,0.0,
1988,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5140402,14509.0,22617.0,,355.0,,282.3,440.0,,6.9,
1988,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,20058,16.0,1.0,,0.0,,79.8,5.0,,0.0,
1988,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10744,3.0,0.0,,0.0,,27.9,0.0,,0.0,
1988,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,75789,54.0,37.0,,1.0,,71.3,48.8,,1.3,
1988,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16620,19.0,21.0,,0.0,,114.3,126.4,,0.0,
1988,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19534,26.0,11.0,,0.0,,133.1,56.3,,0.0,
1988,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,757986,647.0,311.0,,24.0,,85.4,41.0,,3.2,
1988,23,45.0,Edgar,5,Central,Mostly Rural,51.8,20016,18.0,5.0,,0.0,,89.9,25.0,,0.0,
1988,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7744,3.0,0.0,,0.0,,38.7,0.0,,0.0,
1988,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31494,11.0,1.0,,0.0,,34.9,3.2,,0.0,
1988,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,21253,7.0,1.0,,0.0,,32.9,4.7,,0.0,
1988,27,53.0,Ford,11,Central,Mostly Urban,41.8,14589,4.0,0.0,,0.0,,27.4,0.0,,0.0,
1988,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,41264,36.0,9.0,,0.0,,87.2,21.8,,0.0,
1988,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38133,19.0,3.0,,0.0,,49.8,7.9,,0.0,
1988,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,7077,5.0,0.0,,0.0,,70.7,0.0,,0.0,
1988,31,61.0,Greene,7,Central,Mostly Rural,70.8,15519,22.0,27.0,,0.0,,141.8,174.0,,0.0,
1988,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,31575,25.0,7.0,,0.0,,79.2,22.2,,0.0,
1988,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8750,3.0,0.0,,0.0,,34.3,0.0,,0.0,
1988,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21729,12.0,0.0,,1.0,,55.2,0.0,,4.6,
1988,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5231,0.0,2.0,,0.0,,0.0,38.2,,0.0,
1988,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8316,11.0,0.0,,0.0,,132.3,0.0,,0.0,
1988,37,73.0,Henry,14,Central,Mostly Rural,50.3,52101,30.0,9.0,,1.0,,57.6,17.3,,1.9,
1988,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,31209,11.0,6.0,,0.0,,35.2,19.2,,0.0,
1988,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,60890,43.0,9.0,,1.0,,70.6,14.8,,1.6,
1988,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10888,4.0,0.0,,0.0,,36.7,0.0,,0.0,
1988,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37171,23.0,6.0,,4.0,,61.9,16.1,,10.8,
1988,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20482,27.0,6.0,,2.0,,131.8,29.3,,9.8,
1988,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,22175,18.0,1.0,,0.0,,81.2,4.5,,0.0,
1988,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11314,12.0,4.0,,0.0,,106.1,35.4,,0.0,
1988,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,305242,249.0,248.0,,29.0,,81.6,81.2,,9.5,
1988,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,95481,137.0,151.0,,4.0,,143.5,158.1,,4.2,
1988,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,38416,22.0,17.0,,0.0,,57.3,44.3,,0.0,
1988,48,95.0,Knox,9,Central,Mostly Urban,24.3,56700,28.0,15.0,,0.0,,49.4,26.5,,0.0,
1988,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,492692,565.0,399.0,,39.0,,114.7,81.0,,7.9,
1988,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,106303,46.0,12.0,,0.0,,43.3,11.3,,0.0,
1988,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,16464,2.0,0.0,,0.0,,12.1,0.0,,0.0,
1988,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34249,76.0,30.0,,2.0,,221.9,87.6,,5.8,
1988,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39481,19.0,9.0,,0.0,,48.1,22.8,,0.0,
1988,54,107.0,Logan,11,Central,Mostly Urban,39.9,30880,12.0,3.0,,0.0,,38.9,9.7,,0.0,
1988,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35038,14.0,0.0,,0.0,,40.0,0.0,,0.0,
1988,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,170847,96.0,110.0,,2.0,,56.2,64.4,,1.2,
1988,57,113.0,McLean,11,Central,Mostly Urban,16.5,126021,166.0,51.0,,0.0,,131.7,40.5,,0.0,
1988,58,115.0,Macon,6,Central,Mostly Urban,15.3,119024,144.0,113.0,,21.0,,121.0,94.9,,17.6,
1988,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,48375,4.0,2.0,,0.0,,8.3,4.1,,0.0,
1988,60,119.0,Madison,3,Southern,Mostly Urban,13.3,248932,236.0,65.0,,7.0,,94.8,26.1,,2.8,
1988,61,121.0,Marion,4,Southern,Mostly Urban,45.1,42232,21.0,8.0,,0.0,,49.7,18.9,,0.0,
1988,62,123.0,Marshall,10,Central,Completely Rural,100.0,12967,5.0,2.0,,0.0,,38.6,15.4,,0.0,
1988,63,125.0,Mason,8,Central,Mostly Rural,77.5,16432,3.0,1.0,,0.0,,18.3,6.1,,0.0,
1988,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14915,21.0,4.0,,0.0,,140.8,26.8,,0.0,
1988,65,129.0,Menard,8,Central,Mostly Rural,75.7,11334,2.0,0.0,,0.0,,17.6,0.0,,0.0,
1988,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17771,3.0,0.0,,0.0,,16.9,0.0,,0.0,
1988,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,21684,3.0,1.0,,0.0,,13.8,4.6,,0.0,
1988,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,31328,10.0,0.0,,0.0,,31.9,0.0,,0.0,
1988,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36505,15.0,4.0,,3.0,,41.1,11.0,,8.2,
1988,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,14086,25.0,2.0,,0.0,,177.5,14.2,,0.0,
1988,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45491,14.0,23.0,,2.0,,30.8,50.6,,4.4,
1988,72,143.0,Peoria,10,Central,Mostly Urban,14.6,180825,166.0,184.0,,19.0,,91.8,101.8,,10.5,
1988,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21536,14.0,19.0,,2.0,,65.0,88.2,,9.3,
1988,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15777,3.0,1.0,,0.0,,19.0,6.3,,0.0,
1988,75,149.0,Pike,8,Central,Mostly Rural,72.3,17894,12.0,0.0,,0.0,,67.1,0.0,,0.0,
1988,76,151.0,Pope,1,Southern,Completely Rural,100.0,4408,7.0,0.0,,0.0,,158.8,0.0,,0.0,
1988,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7727,5.0,6.0,,0.0,,64.7,77.6,,0.0,
1988,78,155.0,Putnam,10,Central,Completely Rural,100.0,5669,1.0,0.0,,0.0,,17.6,0.0,,0.0,
1988,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,35131,18.0,6.0,,0.0,,51.2,17.1,,0.0,
1988,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16560,17.0,10.0,,0.0,,102.7,60.4,,0.0,
1988,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,150372,244.0,137.0,,6.0,,162.3,91.1,,4.0,
1988,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,264487,160.0,44.0,,16.0,,60.5,16.6,,6.0,
1988,83,165.0,Saline,1,Southern,Mostly Urban,43.7,27452,7.0,3.0,,0.0,,25.5,10.9,,0.0,
1988,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,177185,60.0,30.0,,14.0,,33.9,16.9,,7.9,
1988,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7549,5.0,1.0,,0.0,,66.2,13.2,,0.0,
1988,86,171.0,Scott,7,Central,Completely Rural,100.0,5744,0.0,0.0,,0.0,,0.0,0.0,,0.0,
1988,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22595,12.0,0.0,,0.0,,53.1,0.0,,0.0,
1988,88,175.0,Stark,10,Central,Completely Rural,100.0,6633,4.0,0.0,,0.0,,60.3,0.0,,0.0,
1988,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48250,62.0,12.0,,5.0,,128.5,24.9,,10.4,
1988,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,122266,117.0,30.0,,4.0,,95.7,24.5,,3.3,
1988,91,181.0,Union,1,Southern,Mostly Rural,65.9,18074,10.0,3.0,,2.0,,55.3,16.6,,11.1,
1988,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,89831,99.0,32.0,,5.0,,110.2,35.6,,5.6,
1988,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13388,12.0,0.0,,1.0,,89.6,0.0,,7.5,
1988,94,187.0,Warren,9,Central,Mostly Urban,45.5,19572,19.0,11.0,,0.0,,97.1,56.2,,0.0,
1988,95,189.0,Washington,20,Southern,Mostly Rural,73.6,15229,11.0,0.0,,0.0,,72.2,0.0,,0.0,
1988,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17553,4.0,2.0,,0.0,,22.8,11.4,,0.0,
1988,97,193.0,White,2,Southern,Mostly Rural,62.0,16982,17.0,1.0,,0.0,,100.1,5.9,,0.0,
1988,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60807,71.0,33.0,,1.0,,116.8,54.3,,1.6,
1988,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,344729,265.0,292.0,,45.0,,76.9,84.7,,13.1,
1988,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,58365,49.0,45.0,,4.0,,84.0,77.1,,6.9,
1988,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,249652,104.0,90.0,,67.0,,41.7,36.1,,26.8,
1988,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32006,21.0,3.0,,0.0,,65.6,9.4,,0.0,
1989,1,1.0,Adams,8,Central,Mostly Urban,32.6,66090,92.0,7.0,,2.0,,139.2,10.6,,3.0,
1989,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10626,8.0,0.0,,0.0,,75.3,0.0,,0.0,
1989,3,5.0,Bond,3,Southern,Mostly Rural,60.7,14991,3.0,0.0,,0.0,,20.0,0.0,,0.0,
1989,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,30806,27.0,14.0,,0.0,,87.6,45.4,,0.0,
1989,5,9.0,Brown,8,Central,Mostly Urban,41.1,5836,6.0,1.0,,0.0,,102.8,17.1,,0.0,
1989,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35688,24.0,4.0,,0.0,,67.2,11.2,,0.0,
1989,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5322,8.0,0.0,,0.0,,150.3,0.0,,0.0,
1989,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16805,17.0,2.0,,0.0,,101.2,11.9,,0.0,
1989,9,17.0,Cass,8,Central,Mostly Rural,52.1,13437,29.0,6.0,,0.0,,215.8,44.7,,0.0,
1989,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173025,111.0,113.0,,22.0,,64.2,65.3,,12.7,
1989,11,21.0,Christian,4,Central,Mostly Urban,43.5,34418,8.0,2.0,,0.0,,23.2,5.8,,0.0,
1989,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15921,21.0,2.0,,0.0,,131.9,12.6,,0.0,
1989,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14460,10.0,6.0,,0.0,,69.2,41.5,,0.0,
1989,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33944,11.0,4.0,,0.0,,32.4,11.8,,0.0,
1989,15,29.0,Coles,5,Central,Mostly Urban,24.3,51644,13.0,11.0,,2.0,,25.2,21.3,,3.9,
1989,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5105044,11711.0,29467.0,,377.0,,229.4,577.2,,7.4,
1989,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19464,23.0,2.0,,0.0,,118.2,10.3,,0.0,
1989,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10670,0.0,0.0,,0.0,,0.0,0.0,,0.0,
1989,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,77932,40.0,21.0,,0.0,,51.3,26.9,,0.0,
1989,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16516,3.0,5.0,,0.0,,18.2,30.3,,0.0,
1989,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19464,5.0,3.0,,0.0,,25.7,15.4,,0.0,
1989,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,781689,770.0,353.0,,43.0,,98.5,45.2,,5.5,
1989,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19595,32.0,9.0,,0.0,,163.3,45.9,,0.0,
1989,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7440,2.0,0.0,,0.0,,26.9,0.0,,0.0,
1989,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31704,7.0,2.0,,1.0,,22.1,6.3,,3.2,
1989,26,51.0,Fayette,4,Southern,Mostly Rural,67.0,20893,16.0,1.0,,0.0,,76.6,4.8,,0.0,
1989,27,53.0,Ford,11,Central,Mostly Urban,41.8,14275,8.0,2.0,,1.0,,56.0,14.0,,7.0,
1989,28,55.0,Franklin,2,Southern,Mostly Urban,48.6,40319,30.0,8.0,,0.0,,74.4,19.8,,0.0,
1989,29,57.0,Fulton,9,Central,Mostly Rural,60.0,38080,44.0,5.0,,2.0,,115.5,13.1,,5.3,
1989,30,59.0,Gallatin,2,Southern,Completely Rural,100.0,6909,8.0,1.0,,0.0,,115.8,14.5,,0.0,
1989,31,61.0,Greene,7,Central,Mostly Rural,70.8,15317,5.0,0.0,,0.0,,32.6,0.0,,0.0,
1989,32,63.0,Grundy,13,Northern - Other,Mostly Urban,24.4,32337,42.0,16.0,,0.0,,129.9,49.5,,0.0,
1989,33,65.0,Hamilton,2,Southern,Mostly Rural,68.1,8499,2.0,0.0,,0.0,,23.5,0.0,,0.0,
1989,34,67.0,Hancock,9,Central,Mostly Rural,71.0,21373,5.0,3.0,,0.0,,23.4,14.0,,0.0,
1989,35,69.0,Hardin,2,Southern,Completely Rural,100.0,5189,2.0,0.0,,0.0,,38.5,0.0,,0.0,
1989,36,71.0,Henderson,9,Central,Mostly Rural,99.7,8096,0.0,0.0,,0.0,,0.0,0.0,,0.0,
1989,37,73.0,Henry,14,Central,Mostly Rural,50.3,51159,66.0,19.0,,2.0,,129.0,37.1,,3.9,
1989,38,75.0,Iroquois,21,Central,Mostly Rural,71.7,30787,19.0,4.0,,0.0,,61.7,13.0,,0.0,
1989,39,77.0,Jackson,1,Southern,Mostly Urban,37.2,61067,37.0,14.0,,0.0,,60.6,22.9,,0.0,
1989,40,79.0,Jasper,4,Southern,Mostly Rural,69.9,10609,8.0,0.0,,0.0,,75.4,0.0,,0.0,
1989,41,81.0,Jefferson,2,Southern,Mostly Rural,58.8,37020,14.0,20.0,,1.0,,37.8,54.0,,2.7,
1989,42,83.0,Jersey,7,Southern,Mostly Rural,60.6,20539,27.0,2.0,,0.0,,131.5,9.7,,0.0,
1989,43,85.0,Jo Daviess,15,Northern - Other,Mostly Rural,72.6,21821,23.0,1.0,,0.0,,105.4,4.6,,0.0,
1989,44,87.0,Johnson,1,Southern,Completely Rural,100.0,11347,27.0,2.0,,1.0,,237.9,17.6,,8.8,
1989,45,89.0,Kane,16,Northern - Collar,Mostly Urban,3.6,317471,303.0,332.0,,58.0,,95.4,104.6,,18.3,
1989,46,91.0,Kankakee,21,Central,Mostly Urban,24.5,96255,125.0,140.0,,6.0,,129.9,145.4,,6.2,
1989,47,93.0,Kendall,23,Northern - Other,Mostly Urban,10.4,39413,15.0,7.0,,1.0,,38.1,17.8,,2.5,
1989,48,95.0,Knox,9,Central,Mostly Urban,24.3,56393,32.0,7.0,,1.0,,56.7,12.4,,1.8,
1989,49,97.0,Lake,19,Northern - Collar,Mostly Urban,1.3,516418,474.0,417.0,,29.0,,91.8,80.7,,5.6,
1989,50,99.0,LaSalle,13,Northern - Other,Mostly Urban,30.2,106913,36.0,8.0,,4.0,,33.7,7.5,,3.7,
1989,51,101.0,Lawrence,2,Southern,Mostly Rural,58.0,15972,19.0,0.0,,0.0,,119.0,0.0,,0.0,
1989,52,103.0,Lee,15,Northern - Other,Mostly Rural,53.2,34392,56.0,18.0,,5.0,,162.8,52.3,,14.5,
1989,53,105.0,Livingston,11,Central,Mostly Urban,40.8,39301,29.0,7.0,,0.0,,73.8,17.8,,0.0,
1989,54,107.0,Logan,11,Central,Mostly Urban,39.9,30798,18.0,11.0,,0.0,,58.4,35.7,,0.0,
1989,55,109.0,McDonough,9,Central,Mostly Urban,29.5,35244,16.0,1.0,,1.0,,45.4,2.8,,2.8,
1989,56,111.0,McHenry,22,Northern - Collar,Mostly Urban,9.9,183241,128.0,96.0,,0.0,,69.9,52.4,,0.0,
1989,57,113.0,McLean,11,Central,Mostly Urban,16.5,129180,135.0,41.0,,2.0,,104.5,31.7,,1.5,
1989,58,115.0,Macon,6,Central,Mostly Urban,15.3,117206,153.0,159.0,,22.0,,130.5,135.7,,18.8,
1989,59,117.0,Macoupin,7,Central,Mostly Rural,58.5,47679,21.0,9.0,,0.0,,44.0,18.9,,0.0,
1989,60,119.0,Madison,3,Southern,Mostly Urban,13.3,249238,242.0,65.0,,19.0,,97.1,26.1,,7.6,
1989,61,121.0,Marion,4,Southern,Mostly Urban,45.1,41561,53.0,11.0,,3.0,,127.5,26.5,,7.2,
1989,62,123.0,Marshall,10,Central,Completely Rural,100.0,12846,15.0,0.0,,0.0,,116.8,0.0,,0.0,
1989,63,125.0,Mason,8,Central,Mostly Rural,77.5,16269,5.0,0.0,,0.0,,30.7,0.0,,0.0,
1989,64,127.0,Massac,1,Southern,Mostly Rural,50.5,14752,24.0,7.0,,0.0,,162.7,47.5,,0.0,
1989,65,129.0,Menard,8,Central,Mostly Rural,75.7,11164,5.0,2.0,,0.0,,44.8,17.9,,0.0,
1989,66,131.0,Mercer,14,Central,Mostly Rural,77.8,17290,4.0,7.0,,0.0,,23.1,40.5,,0.0,
1989,67,133.0,Monroe,20,Southern,Mostly Urban,41.4,22422,18.0,2.0,,0.0,,80.3,8.9,,0.0,
1989,68,135.0,Montgomery,4,Central,Mostly Urban,41.6,30728,11.0,2.0,,0.0,,35.8,6.5,,0.0,
1989,69,137.0,Morgan,7,Central,Mostly Urban,36.2,36397,30.0,6.0,,1.0,,82.4,16.5,,2.7,
1989,70,139.0,Moultrie,6,Central,Mostly Rural,69.2,13930,20.0,3.0,,0.0,,143.6,21.5,,0.0,
1989,71,141.0,Ogle,15,Northern - Other,Mostly Urban,47.1,45957,22.0,21.0,,0.0,,47.9,45.7,,0.0,
1989,72,143.0,Peoria,10,Central,Mostly Urban,14.6,182827,234.0,313.0,,32.0,,128.0,171.2,,17.5,
1989,73,145.0,Perry,20,Southern,Mostly Urban,43.6,21412,20.0,9.0,,0.0,,93.4,42.0,,0.0,
1989,74,147.0,Piatt,6,Central,Mostly Rural,67.7,15548,2.0,0.0,,1.0,,12.9,0.0,,6.4,
1989,75,149.0,Pike,8,Central,Mostly Rural,72.3,17577,8.0,0.0,,0.0,,45.5,0.0,,0.0,
1989,76,151.0,Pope,1,Southern,Completely Rural,100.0,4373,7.0,0.0,,0.0,,160.1,0.0,,0.0,
1989,77,153.0,Pulaski,1,Southern,Completely Rural,100.0,7523,15.0,3.0,,0.0,,199.4,39.9,,0.0,
1989,78,155.0,Putnam,10,Central,Completely Rural,100.0,5730,1.0,0.0,,0.0,,17.5,0.0,,0.0,
1989,79,157.0,Randolph,20,Southern,Mostly Urban,42.6,34583,19.0,6.0,,0.0,,54.9,17.3,,0.0,
1989,80,159.0,Richland,2,Southern,Mostly Urban,43.5,16545,6.0,1.0,,1.0,,36.3,6.0,,6.0,
1989,81,161.0,Rock Island,14,Central,Mostly Urban,10.9,148723,187.0,147.0,,8.0,,125.7,98.8,,5.4,
1989,82,163.0,St. Clair,20,Southern,Mostly Urban,9.8,262852,192.0,70.0,,28.0,,73.0,26.6,,10.7,
1989,83,165.0,Saline,1,Southern,Mostly Urban,43.7,26551,6.0,3.0,,0.0,,22.6,11.3,,0.0,
1989,84,167.0,Sangamon,7,Central,Mostly Urban,14.1,178386,185.0,118.0,,29.0,,103.7,66.1,,16.3,
1989,85,169.0,Schuyler,8,Central,Mostly Rural,57.6,7498,2.0,0.0,,0.0,,26.7,0.0,,0.0,
1989,86,171.0,Scott,7,Central,Completely Rural,100.0,5644,0.0,0.0,,0.0,,0.0,0.0,,0.0,
1989,87,173.0,Shelby,4,Central,Mostly Rural,77.7,22261,8.0,2.0,,0.0,,35.9,9.0,,0.0,
1989,88,175.0,Stark,10,Central,Completely Rural,100.0,6534,2.0,2.0,,0.0,,30.6,30.6,,0.0,
1989,89,177.0,Stephenson,15,Northern - Other,Mostly Urban,40.1,48052,59.0,7.0,,2.0,,122.8,14.6,,4.2,
1989,90,179.0,Tazewell,10,Central,Mostly Urban,20.4,123692,170.0,42.0,,1.0,,137.4,34.0,,0.8,
1989,91,181.0,Union,1,Southern,Mostly Rural,65.9,17619,15.0,4.0,,0.0,,85.1,22.7,,0.0,
1989,92,183.0,Vermilion,5,Central,Mostly Urban,31.3,88257,107.0,63.0,,10.0,,121.2,71.4,,11.3,
1989,93,185.0,Wabash,2,Southern,Mostly Urban,38.9,13111,13.0,1.0,,0.0,,99.2,7.6,,0.0,
1989,94,187.0,Warren,9,Central,Mostly Urban,45.5,19181,12.0,4.0,,1.0,,62.6,20.9,,5.2,
1989,95,189.0,Washington,20,Southern,Mostly Rural,73.6,14965,4.0,0.0,,0.0,,26.7,0.0,,0.0,
1989,96,191.0,Wayne,2,Southern,Mostly Rural,69.9,17241,4.0,1.0,,0.0,,23.2,5.8,,0.0,
1989,97,193.0,White,2,Southern,Mostly Rural,62.0,16522,13.0,0.0,,0.0,,78.7,0.0,,0.0,
1989,98,195.0,Whiteside,14,Northern - Other,Mostly Urban,37.3,60186,66.0,35.0,,0.0,,109.7,58.2,,0.0,
1989,99,197.0,Will,12,Northern - Collar,Mostly Urban,3.9,357313,286.0,526.0,,42.0,,80.0,147.2,,11.8,
1989,100,199.0,Williamson,1,Southern,Mostly Urban,34.8,57733,46.0,37.0,,1.0,,79.7,64.1,,1.7,
1989,101,201.0,Winnebago,17,Northern - Other,Mostly Urban,7.9,252913,171.0,136.0,,74.0,,67.6,53.8,,29.3,
1989,102,203.0,Woodford,11,Central,Mostly Rural,54.9,32653,10.0,8.0,,0.0,,30.6,24.5,,0.0,
1990,1,1.0,Adams,8,Central,Mostly Urban,32.6,66109,97.0,26.0,0.0,1.0,,146.7,39.3,0.0,1.5,
1990,2,3.0,Alexander,1,Southern,Mostly Rural,61.9,10579,2.0,0.0,0.0,0.0,,18.9,0.0,0.0,0.0,
1990,3,5.0,Bond,3,Southern,Mostly Rural,60.7,15027,4.0,2.0,0.0,0.0,,26.6,13.3,0.0,0.0,
1990,4,7.0,Boone,17,Northern - Other,Mostly Urban,19.4,30981,32.0,8.0,0.0,2.0,,103.3,25.8,0.0,6.5,
1990,5,9.0,Brown,8,Central,Mostly Urban,41.1,5851,2.0,0.0,0.0,0.0,,34.2,0.0,0.0,0.0,
1990,6,11.0,Bureau,13,Central,Mostly Rural,57.4,35690,29.0,1.0,0.0,0.0,,81.3,2.8,0.0,0.0,
1990,7,13.0,Calhoun,8,Southern,Completely Rural,100.0,5340,2.0,0.0,0.0,0.0,,37.5,0.0,0.0,0.0,
1990,8,15.0,Carroll,15,Northern - Other,Mostly Rural,81.9,16800,9.0,6.0,0.0,0.0,,53.6,35.7,0.0,0.0,
1990,9,17.0,Cass,8,Central,Mostly Rural,52.1,13447,13.0,4.0,0.0,0.0,,96.7,29.7,0.0,0.0,
1990,10,19.0,Champaign,6,Central,Mostly Urban,12.7,173341,126.0,122.0,1.0,8.0,,72.7,70.4,0.6,4.6,
1990,11,21.0,Christian,4,Central,Mostly Urban,43.5,34447,8.0,0.0,0.0,0.0,,23.2,0.0,0.0,0.0,
1990,12,23.0,Clark,5,Southern,Mostly Rural,59.5,15930,7.0,1.0,0.0,1.0,,43.9,6.3,0.0,6.3,
1990,13,25.0,Clay,4,Southern,Mostly Rural,64.7,14472,8.0,2.0,0.0,0.0,,55.3,13.8,0.0,0.0,
1990,14,27.0,Clinton,4,Southern,Mostly Urban,48.8,33962,24.0,0.0,0.0,1.0,,70.7,0.0,0.0,2.9,
1990,15,29.0,Coles,5,Central,Mostly Urban,24.3,51671,30.0,18.0,0.0,0.0,,58.1,34.8,0.0,0.0,
1990,16,31.0,Cook,co,Northern - Cook,Completely Urban,0.0,5109524,10671.0,26609.0,10.0,319.0,,208.8,520.8,0.2,6.2,
1990,17,33.0,Crawford,2,Southern,Mostly Rural,60.2,19390,16.0,1.0,0.0,0.0,,82.5,5.2,0.0,0.0,
1990,18,35.0,Cumberland,5,Southern,Completely Rural,100.0,10692,1.0,1.0,0.0,0.0,,9.4,9.4,0.0,0.0,
1990,19,37.0,DeKalb,23,Northern - Other,Mostly Urban,20.3,78347,29.0,8.0,0.0,0.0,,37.0,10.2,0.0,0.0,
1990,20,39.0,De Witt,6,Central,Mostly Urban,48.8,16554,12.0,1.0,0.0,0.0,,72.5,6.0,0.0,0.0,
1990,21,41.0,Douglas,6,Central,Mostly Rural,61.6,19460,2.0,2.0,0.0,0.0,,10.3,10.3,0.0,0.0,
1990,22,43.0,DuPage,18,Northern - Collar,Completely Urban,0.0,785768,551.0,209.0,2.0,19.0,,70.1,26.6,0.3,2.4,
1990,23,45.0,Edgar,5,Central,Mostly Rural,51.8,19554,21.0,2.0,2.0,0.0,,107.4,10.2,10.2,0.0,
1990,24,47.0,Edwards,2,Southern,Completely Rural,100.0,7422,0.0,1.0,0.0,0.0,,0.0,13.5,0.0,0.0,
1990,25,49.0,Effingham,4,Southern,Mostly Rural,59.7,31759,4.0,0.0,0.0,0.0,,12.6,0.0,0.0,0.0,
